name,Gcn4DBD_Gcn4AD_dGcn4_deletions_tef_3,Gcn4DBD_Gcn4AD_dGcn4_deletions_tef_2,Gcn4DBD_Gcn4AD_dGcn4_deletions_tef_1,Gcn4DBD_Gal4AD_dGcn4_deletions_tef_3,Gcn4DBD_Gal4AD_dGcn4_deletions_tef_2,Gcn4DBD_Gal4AD_dGcn4_deletions_tef_1,Gcn4_PIP2_12_27271508_2,Gcn4_PIP2_12_27271508_1
YCR061W,1505.649369287573,1565.220886851939,1517.1166160268833,1314.7724646804306,1504.611842353489,1372.8921350594221,1594.2352453528044,1491.6690284759618
BUD31,1234.8299668536356,940.313714363196,1046.8862075168813,873.5485936414889,777.7250740292145,915.935488451029,713.9318171911799,254.67519998370076
HCM1,499.3779925720639,428.34219987925087,468.6971009209519,348.72787444717056,340.0930902806716,381.68288564475404,244.30547238122097,141.87069564309417
RAD18,1372.4796313435006,1785.9158858557826,1587.5056978836355,1366.6171469207577,1915.869239314392,1515.672244407796,1261.6898493464817,1237.6995171621668
SED4,836.6398247324216,686.6216213578721,656.9854262359767,589.8616570944253,540.132389087,522.3805181428589,870.8975065195344,544.6782194396383
CPR4,648.2025230316591,699.522378148187,682.4057790472942,471.8083007226425,598.1637293760048,570.6159140389072,574.9700884878966,130.52103999164666
IMG2,1934.1754275759815,1849.4533538415471,1567.6779065908618,1006.8709741776137,1557.2030971358802,1128.5756581966095,1542.1812290772286,755.0803966458898
RSA4,1188.288886615373,1204.1748590982957,973.2273135331081,670.1045430553473,956.9285971622818,531.8821693475508,874.954482481582,1607.8678839550673
SSK22,1275.8053084892717,1536.8028235441682,1477.8299162698931,1112.0060959792922,1301.3663109967467,1218.443719867821,1872.568638356664,1406.2872995732973
ERS1,2540.298329424897,2826.6233971951465,2382.3117350372295,1921.1540611124597,2676.173698735406,1920.3420184001686,1856.3539621634632,1535.541646960549
FUB1,1154.2553699598843,1911.0255013889953,1211.5175062796166,844.0126268482829,1449.396728872627,1450.925080569016,548.8350844657195,652.6051999582332
PAT1,978.9118235447294,980.5888785035581,1057.1542718887772,882.692406457076,826.9831185759733,461.34342784388434,370.8345165308916,176.37978377249547
AHC2,199.00954654480762,276.960217592608,0.0,0.0,0.0,0.0,0.0,0.0
TRX3,1563.4761980047165,1963.5981893990886,1732.8120363554485,1353.5844262914402,2092.60871700173,1471.878912306716,1336.4846368227102,1016.0320478391656
TUP1,667.9538464481363,754.6645327485799,774.5383670651212,576.1027671981741,619.959168907924,574.9795984917465,687.7632637415031,686.9528420612982
CSM1,667.9538464481363,754.6645327485799,774.5383670651212,576.1027671981741,619.959168907924,574.9795984917465,687.7632637415031,686.9528420612982
ABP1,776.2513861403586,800.695695984748,704.2090285066987,555.70537905382,634.3227664069708,629.9146115168601,1735.0044735181443,1397.5484205606526
FIG2,3174.787589585401,3545.0907851853826,3151.981680203103,5431.037772762863,8914.263541628381,4769.4769084448635,5273.121399768678,5067.287434969811
YCR090C,359.3543811894812,493.78050222224965,328.345969048843,327.1204218343655,441.72090784689584,319.44737067990104,266.57704102620664,410.20898283088945
MSH3,960.3000341209765,973.0242565158292,725.2621806299746,574.7129918267581,647.5846642817145,397.3900002803406,1355.1483567054802,1657.4100316399577
CDC39,960.3000341209765,973.0242565158292,725.2621806299746,574.7129918267581,647.5846642817145,397.3900002803406,1355.1483567054802,1657.4100316399577
CDC50,2440.0300924189455,2287.9322322867615,1836.0886430573069,1691.2162277111147,2188.0989264381446,1836.8488871653788,1292.546394575064,780.288826037018
OCA4,1837.0111988751473,2020.8965327636452,1194.4003044640488,1088.7883862830213,1716.6237203985936,956.6538992762746,1286.6463518610276,1219.1525713505455
HMRA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YCR102C,1530.6677122817773,1753.5538348149125,1665.465698428469,1994.176417721036,1870.4119691641995,1697.2165648336731,1918.3092952278007,2368.024582705589
AAD3,1430.59434030496,1780.4585416667655,1335.1417416142715,2084.3442263035854,2254.6171338018644,1938.6309900039796,3266.8755027721404,3841.0477483256013
RMD1,894.7716046200652,1404.123893841594,1014.2937261875859,699.788022260457,724.0741625720271,489.5962424172695,1134.5428102650533,809.4328061497466
NHP10,894.7716046200652,1404.123893841594,1014.2937261875859,699.788022260457,724.0741625720271,489.5962424172695,1134.5428102650533,809.4328061497466
MCD1,707.3367882906877,647.2955942592952,585.4843785449249,471.8083007226425,545.249245623512,490.1444389821383,574.9700884878966,969.5848685093752
ATP16,1132.5847516309798,1296.2256673600998,1125.3855507406824,716.7495142196636,826.5757042799347,679.060100110304,1444.1526403518153,1486.433060747302
MED2,1132.5847516309798,1296.2256673600998,1125.3855507406824,716.7495142196636,826.5757042799347,679.060100110304,1444.1526403518153,1486.433060747302
PTC1,1602.7614486830146,2037.2375737013313,1440.3467955769172,1024.5382339331359,1091.6410858772208,1019.5999381811484,1105.037082816885,1313.970201258188
RPT2,1294.1306512456633,1199.6333996296962,1370.745521390652,1394.4556443580325,1368.874688379703,1311.9288963800516,977.4491504294244,671.2510628141828
APC11,1086.806625442303,1154.2773140386537,746.1870013013893,518.581046436331,1051.1260375722975,776.8249814952113,1117.3887947206267,0.0
GRX6,711.8855779259975,832.4632825926387,795.1510816724995,549.3945546192549,660.2807320419745,456.0050253216909,1186.5291826068415,689.8969256701323
YDL012C,757.3734742790964,905.2642540741244,856.4687023984882,585.0422928960768,708.5939563377287,492.58296852931306,1191.7561834112767,820.4179656617789
SLX5,2195.4304988023764,2738.452616001239,2156.4419182678753,1550.3920688783169,2102.629321428913,2028.3319118554348,2057.5724437997637,2776.36442036021
NOP1,1023.9495340894666,1388.2487255264334,1258.197196800171,663.8814816991725,888.7494925774982,715.3694563703717,1305.6657611079359,1841.3756679319442
TSC13,1023.9495340894666,1388.2487255264334,1258.197196800171,663.8814816991725,888.7494925774982,715.3694563703717,1305.6657611079359,1841.3756679319442
CDC7,953.6950996757665,1039.5000374579702,863.1219339728624,676.735138410255,870.5792040306363,739.8720330632683,564.2784959333698,953.4816233156007
ERP3,953.6950996757665,1039.5000374579702,863.1219339728624,676.735138410255,870.5792040306363,739.8720330632683,564.2784959333698,953.4816233156007
OSH2,1018.928878309415,1023.9614901852422,985.037907146529,794.734870995029,779.9134779171753,690.1038618504733,1014.0381560604724,1025.5224570772236
RPN4,1118.00267549376,1054.918535798596,1201.5960708323769,962.9831134353158,966.777365153893,1008.4173939511147,1054.5557355445355,1205.4490954642524
GPM2,650.4769178493141,724.8444551852255,682.4057790472943,410.9974530739464,625.7712861164357,497.46002762366277,1562.873240526192,1454.3773027640627
GPD1,807.4101602675053,756.4970514815234,913.830347593768,733.9240233463329,1092.7991209753932,794.9606323789905,2974.1634577237564,1939.1697370187503
RTK1,1890.0220934712588,2150.793918333453,1623.927955356025,1719.4791404114085,2450.17066071325,1804.5118649093647,3240.740498749963,2312.0869941377405
MRX9,2279.254635641387,2523.415315843761,2118.3065555462895,1053.8396232665293,1686.1452923731888,1152.5699483655333,2173.4494797930206,3625.5844442124067
MPS1,1848.4276526534672,2628.7749466417026,1607.5341245550362,1069.7875594539767,1405.7237577578207,1099.4048466923755,1488.3663307544937,1659.1657626056779
ARP2,2037.8577566188296,2259.9953755556808,2035.349410549756,1056.8505936187194,1739.2760746471522,1194.8794781156605,1756.2722702903025,1305.2103999164665
PRP9,2375.6113409537243,3277.1208992633196,2167.5017763805854,2144.1340577343126,3018.5225650750463,2171.6956857300333,1647.4630807696992,751.691853355033
DBP10,2477.3898691372315,3069.85811275545,2186.8780620694815,1447.2707376268809,2077.0171192567236,1523.511217090061,1521.69229026321,1524.7785045753114
GPR1,1494.1024417517865,1193.059398860465,1150.2759620061415,1219.442992636984,1214.024610508696,945.3991475200829,1238.397113666239,401.60319997429735
PUS9,2479.263969168901,3873.2146460279214,2272.4210586706004,1714.3568789616631,2827.4914982248024,2358.4862108935063,1703.7628576289512,896.7094350571144
PRM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT1,1248.6427548925644,1266.1038518519222,1147.2329039055962,1151.2122537632479,1237.7387938626562,1043.690646190822,763.142117447572,1137.3976342129208
SIR2,831.1575179224319,1181.1538691449457,901.0025151743367,971.3700308995583,876.2692641876994,922.5172441334142,417.0070494715025,1199.6419116879288
PRP11,1808.5987589992114,2056.1526554075217,1816.583963701551,1409.1341248249591,2022.7136571822434,1338.2650154895396,790.3225216306362,417.66732797326927
MTF2,4385.192815092603,5830.741423002273,3279.2955057192635,3682.4959767903724,4322.762173830642,3773.303615102086,3145.3706595111416,2976.795648932292
FAD1,1640.0304799596192,1768.5411484829183,1551.4096810189926,1273.3139682153246,1988.797385668598,1408.7649612895482,991.8706345766016,629.0170602007069
NPC2,901.9488461429909,851.0880506279284,802.2310893819657,566.9799321988838,463.0881298734668,468.8674837486344,1240.5714355591372,1120.3522746064089
SIT4,384.3727241836856,314.9433331481656,452.95919826617495,465.51752337967406,717.7964752512057,531.5994412841102,2378.285366018118,2368.024582705589
STP4,607.2634163138702,566.5814737037351,682.4057790472942,589.2361444580558,924.8531508044381,629.1406231711028,1599.4622461572399,1305.2103999164665
KNH1,629.9405739161762,565.0502120900194,609.9050373851901,449.20233886421613,617.2941589565713,596.2525106075054,967.035542953509,827.1039628527841
LHP1,770.3595350121584,907.7147776583538,741.4263817231939,535.0542879879716,628.5914128802432,567.1547753267882,991.4440235509771,1431.5210837793506
SLC1,770.3595350121584,907.7147776583538,741.4263817231939,535.0542879879716,628.5914128802432,567.1547753267882,991.4440235509771,1431.5210837793506
PBP4,3242.7567829632458,4247.856098046135,2990.037947137073,3412.9718386289587,5019.042523976104,3183.5526849006196,6823.961786404039,8247.648539349451
MCH1,3968.654145589207,4712.33761527133,4113.641222150251,5297.016864151794,6873.548094251025,5764.118393394387,8113.214292101941,8417.661274823588
PSA1,1109.9046710156128,1171.146062963028,1184.8146714473312,920.5504178544004,929.4544102611767,897.3788733603328,1228.3451890423248,1883.2321484509018
MBP1,877.61100384424,1029.5482293548534,768.1302311394238,757.2643633114106,643.0382032297088,832.3743966681533,607.6619309750016,737.9281412955288
YDL057W,1533.1105807896292,1998.2166810014828,1610.2285586107923,1696.1799650670805,1461.325920056764,1435.1197964669575,921.5008825597266,1160.18702214797
USO1,941.8772431891659,1179.7236749364524,864.0484723084726,899.1969904357743,774.4868016876633,772.0459005272943,1047.39519936206,1145.795389239646
RAD59,941.8772431891659,1179.7236749364524,864.0484723084726,899.1969904357743,774.4868016876633,772.0459005272943,1047.39519936206,1145.795389239646
TSR1,746.0015001908216,748.583902407449,771.4152284882457,476.0021522846216,563.654283450466,529.1609117369353,480.8840740080589,522.0841599665866
RPS29B,661.8488919375887,690.0265992592975,680.4277912819398,408.9005272929569,480.83161322917306,470.6362026047397,428.6140659637047,540.7300228225361
YDL062W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYO1,510.79116946500625,1029.368808719193,761.5252896614733,428.1223469520275,624.0458138201589,405.40553721781345,686.0438555821495,543.837666631861
UBC9,1336.557942226856,1572.8604949703663,1384.5914357481333,978.5653644617771,1302.2700376016057,969.3907582596186,722.7457902429229,886.2539752519217
PEX19,1336.557942226856,1572.8604949703663,1384.5914357481333,978.5653644617771,1302.2700376016057,969.3907582596186,722.7457902429229,886.2539752519217
IDP1,3068.598814465098,3954.872784548209,3264.21152997611,4884.935166143871,7831.4178092311295,6034.049591866718,12412.721802791002,14701.160149596759
COX9,398.01909308961524,1107.840870370432,692.2957178740667,0.0,402.6102024646186,426.74267075559305,0.0,0.0
BDF2,706.8689392548768,740.0647769480685,786.7637689892653,487.2896774152842,711.7426797134194,618.8203290793936,1013.4632924282128,1249.3867371909148
YET3,706.8689392548768,740.0647769480685,786.7637689892653,487.2896774152842,711.7426797134194,618.8203290793936,1013.4632924282128,1249.3867371909148
AHK1,1975.0758770296004,2043.2348128058434,1711.146019650995,1149.3527158065212,1283.7947965381236,1151.400036189619,2433.5140537630964,1662.2962640445564
BRE1,1975.0758770296004,2043.2348128058434,1711.146019650995,1149.3527158065212,1283.7947965381236,1151.400036189619,2433.5140537630964,1662.2962640445564
RPL31A,1431.5848025642615,2005.7280274045322,1328.7611359195794,1038.7392427200116,1834.473906391206,1176.9838177291356,1298.319554650089,1631.5129998955833
RXT3,1431.5848025642615,2005.7280274045322,1328.7611359195794,1038.7392427200116,1834.473906391206,1176.9838177291356,1298.319554650089,1631.5129998955833
VAM6,878.0542417249693,1215.267863860898,1225.153634055924,1432.2638516213285,1678.7625411858035,1179.3615628154573,1330.5092956744716,632.8292848079839
MDH3,879.8316794612549,922.3172796385415,1030.1625275542333,649.6456665984286,913.0968228144939,820.8160461423369,901.5951148320432,718.1779712459025
THI3,4014.209656801248,5596.016704178848,3810.58497701623,3286.9759678075084,6579.407753097014,3530.6573101830263,7317.801126209593,6916.4995551129
RPP1A,1126.1027999608625,1551.749233062417,1027.5887659036666,490.98749993901015,751.9131307353155,475.81064335118384,1019.9025959873999,1000.5097142216816
RPL13A,892.6513677497011,1193.059398860465,1013.0002299148734,705.0688908045113,927.7240220894117,764.4894341057461,825.5980757774927,780.8951110611339
RPS16B,892.6513677497011,1193.059398860465,1013.0002299148734,705.0688908045113,927.7240220894117,764.4894341057461,825.5980757774927,780.8951110611339
SUB2,398.01909308961524,0.0,346.14785893703333,366.96201167316644,402.6102024646186,0.0,0.0,0.0
YDL086W,227.43948176549443,474.78894444447087,791.1951061417905,104.84628904947613,0.0,365.77943207622263,0.0,0.0
ASM4,402.5678827249252,525.4330985185477,433.17932061263025,329.21734761535504,356.5976078972337,236.53736607595727,480.8840740080589,186.45862855949525
NUR1,1575.317673702056,1655.9305641326455,1253.4196155193629,1066.1212128609889,1568.0607885464094,1392.5287150971983,1270.9865113942978,1923.4679577716352
RAM1,1575.317673702056,1655.9305641326455,1253.4196155193629,1066.1212128609889,1568.0607885464094,1392.5287150971983,1270.9865113942978,1923.4679577716352
UBX3,1307.7770201515928,1681.5441782408343,1409.3162828150641,1022.2513182323922,1380.3778370215493,944.9301995302416,653.3751005544281,1631.5129998955833
SRP14,1473.8078418404039,1459.1846892593403,1487.4467995465661,1107.176812362468,947.8594480881306,1072.9530007569197,909.498139971764,1305.2103999164665
PMT5,1040.4908575256084,1591.9760538787702,1390.0425831329685,1392.7219655627262,1388.5296746417555,1344.0714039546237,1008.3584229028967,1695.7457951670629
PMT1,820.8283027038433,1096.3407921312926,991.7315820064484,472.3524856139028,640.8328482135798,490.2372549856639,1266.05555816775,1174.237730028655
RPN6,820.8283027038433,1096.3407921312926,991.7315820064484,472.3524856139028,640.8328482135798,490.2372549856639,1266.05555816775,1174.237730028655
SNU23,1631.8782816674225,1781.7773998457778,1753.815818614302,1100.8860350194993,1328.6136681332414,1081.0814325808358,731.7801126209595,1305.2103999164667
BUG1,1222.3037955526247,1450.9141721625656,1366.725739802996,1098.518538169995,1703.9502762373534,1178.3604069896376,448.51039160639453,1263.1068386288384
GET3,1222.3037955526247,1450.9141721625656,1366.725739802996,1098.518538169995,1703.9502762373534,1178.3604069896376,448.51039160639453,1263.1068386288384
DUN1,961.2536587824671,1268.0945811787335,870.8122237409643,923.174872133752,860.9274769683667,590.4615570203174,1104.5737548995614,985.0644527671446
POL3,2148.7464326236573,3238.3040826212628,1975.221348899435,2124.7870326250477,2905.5505520523525,1957.6446994102728,1816.656922940144,2281.8363634903258
QRI1,2148.7464326236573,3238.3040826212628,1975.221348899435,2124.7870326250477,2905.5505520523525,1957.6446994102728,1816.656922940144,2281.8363634903258
QRI7,1960.2440334663547,1952.5695340278864,1869.1984382599799,1935.724611575953,2637.0968261432517,1952.347718706838,1989.5271811882335,1386.7860499112455
NSE4,1458.0495348895088,1684.3703029101464,1359.8665886812025,868.7263949813737,1236.5884789984714,1271.518978169726,1876.1199315920003,1132.0702448255065
PHO2,1458.0495348895088,1684.3703029101464,1359.8665886812025,868.7263949813737,1236.5884789984714,1271.518978169726,1876.1199315920003,1132.0702448255065
MSS2,903.6109140412885,888.2688059726885,723.4802096701958,674.4166701020356,725.4237882245379,722.7713702887522,362.5937494968718,587.9326125749849
KIN28,1726.347873641705,1635.0663448238304,1501.364207437735,2201.7720700389987,1649.2466125056667,2159.420743582519,1124.1200525201486,1415.28838545159
TMA17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRP42,992.463193158521,812.896223064018,1087.8932709449618,495.63700277934174,930.7092992039235,709.390413723583,546.459175009158,932.2931427974762
TRM3,2343.315872735397,3069.342671156175,2661.2926297496588,1531.3912521771967,2063.5951502948415,1714.3601664986588,2565.982213086481,2316.6072033149408
ATG20,2343.315872735397,3069.342671156175,2661.2926297496588,1531.3912521771967,2063.5951502948415,1714.3601664986588,2565.982213086481,2316.6072033149408
IWR1,1530.6677122817773,1541.4814396297154,1436.01911764735,1478.3326755976134,1343.5677613676414,1436.2939032859674,1092.4431681270037,1137.3976342129208
NUP84,1538.650990735694,1635.7381978623825,1375.2988757766693,827.5116504844559,940.324499716022,962.3190427777131,957.6988051079669,1576.7642415098253
CYK3,817.9003011469961,909.1811989469779,876.8333486482524,787.2787584845962,725.8691210832219,766.6201128921153,1075.7995193619918,527.1447495623854
HEM25,817.9003011469961,909.1811989469779,876.8333486482524,787.2787584845962,725.8691210832219,766.6201128921153,1075.7995193619918,527.1447495623854
YFH1,4633.848303287228,4408.846390620541,4390.167967006277,3472.7136714436238,3122.684009359725,2865.767854017234,5339.6150494090325,5836.306666293143
EXP1,4633.848303287228,4408.846390620541,4390.167967006277,3472.7136714436238,3122.684009359725,2865.767854017234,5339.6150494090325,5836.306666293143
UBP1,0.0,0.0,115.38261964567778,0.0,0.0,0.0,304.9083802587331,0.0
SNA4,421.83220122318204,804.841657961425,449.69636374725695,338.7341646213844,261.5245759599232,291.7898603457047,437.8171613971552,1673.3466665595722
YDL124W,807.0433223936899,962.3410325568036,950.7102485090869,568.199243881032,708.7423840621396,857.4184536840486,1306.7502011088561,1563.8465621118953
HNT1,807.0433223936899,962.3410325568036,950.7102485090869,568.199243881032,708.7423840621396,857.4184536840486,1306.7502011088561,1563.8465621118953
CDC48,1270.2737013498358,1697.1179290781085,1038.4435768111,648.0392972100599,1019.3747679423321,508.45935238964285,778.4894815116589,2152.2086381601307
PCL2,689.141629749448,781.8191285185619,704.1636444661935,576.6545897721187,552.1511348086198,590.1241504163058,804.9581238830554,1156.0434970688702
VCX1,889.7978801633894,1015.7340081687332,799.4176880762894,627.1406204114162,855.4304532735546,800.2657012783869,1115.4154141566587,1205.7370899921168
RPP1B,586.2713668482171,673.6870157658032,486.47807201961444,461.1819876433037,522.3051275216674,420.9758779075445,407.91796818398075,220.47472971561933
LYS21,3047.768579951949,4226.064299210284,3020.9267689050184,2853.578720143784,5129.760761472273,2978.246051846726,9243.2015973539,11112.543090197889
CDC53,1140.005303664083,1572.8604949703665,1239.2948036017242,534.5866342893042,1073.6272065723163,916.706477919422,1197.047715089841,1933.6450369132838
SRF1,865.0393820214049,819.7554009083535,930.8669694881742,589.6218369378573,459.6395546107696,624.3254295198105,1168.0633932956118,772.6404058702128
PPH21,792.9407613302841,900.9289568382112,1034.4029403254538,868.1435918182303,632.8969719677273,836.8805683300346,1366.7488484749435,863.3687470264564
RDI1,941.0653860904264,1103.3556846604304,874.4788015251368,701.2391478126906,756.3203803383929,628.8839358503476,1081.3754700674097,951.1654736233359
RPL35B,1986.8060514555998,2069.1903859811373,1758.3929803853703,1140.3117056951287,1295.4510095831254,1222.623629712994,2388.8689626882556,2121.4163524813093
ARF2,2411.7008751652247,2896.7987203019443,2389.7022557727046,1049.2395296729055,1866.9184203174166,1068.4372052991882,3103.2897368555505,4350.701333054889
RGT2,730.0807364672371,887.8553261111604,793.1730939071449,419.38515619790445,667.1826212270821,460.88208441604047,930.4061431895055,1286.5645370605168
SCM3,880.1907944324635,879.942177037086,898.0064454709322,748.6025038132595,747.7046617200059,680.349743661774,778.8231198608783,503.43829711063705
RPO21,1168.6518052418492,860.3445057132078,986.8896403736695,562.1545710737869,633.8969145187612,599.2556653163647,467.09368890699534,833.1130212232765
BPL1,2824.040231921556,3646.6428649693385,2554.900863582865,2027.0282549565386,3057.9203472907934,2286.121450476391,2961.967122513407,3263.025999791166
CRD1,2824.040231921556,3646.6428649693385,2554.900863582865,2027.0282549565386,3057.9203472907934,2286.121450476391,2961.967122513407,3263.025999791166
CCT4,1742.2722565432211,1693.1152924529245,1809.1123948218535,1114.7336581015056,1055.9022291053204,1030.6238086172812,1397.9761585447573,2031.6954338322355
YDL144C,1742.2722565432211,1693.1152924529245,1809.1123948218535,1114.7336581015056,1055.9022291053204,1030.6238086172812,1397.9761585447573,2031.6954338322355
COP1,1019.3870297834751,1028.1400883293936,1175.4085569660413,422.4023155950117,532.951634917193,552.6164081727104,500.13748704310177,469.50014385484405
LDB17,3163.741509173865,2975.5469531103267,2440.7861848124144,2013.5864230271184,2064.667704946762,1816.3918806520112,1876.359263130665,1255.009999919679
RPN5,677.9945007762268,652.9100186593801,705.4572334230033,440.91253113581973,587.8415123437777,408.89411798634774,653.871963748766,446.64994673947524
NOP14,677.9945007762268,652.9100186593801,705.4572334230033,440.91253113581973,587.8415123437777,408.89411798634774,653.871963748766,446.64994673947524
ATG9,1315.5578445277808,1667.59204697865,1530.3379026689897,1274.710145812052,1593.4888013336483,835.517229058319,1039.8980547771528,755.648126267428
RPC53,933.2861493135805,1347.964014687176,1466.439205349008,658.0008485174019,1110.6488343851545,933.3682059876023,775.0380503128388,900.1451033906667
SAS10,933.2861493135805,1347.964014687176,1466.439205349008,658.0008485174019,1110.6488343851545,933.3682059876023,775.0380503128388,900.1451033906667
CLB3,1910.4916468301533,1501.9156942593427,1625.9059431213796,2046.599562245774,1649.5515152407513,1889.8603990604836,1160.3941785846641,1790.0028341711543
YDL157C,4340.586328619088,5208.505584577403,4546.419639769989,3994.59145045218,5416.208892857357,3914.992462056286,4805.720142585405,4285.7654922630245
YDL158C,4340.586328619088,5208.505584577403,4546.419639769989,3994.59145045218,5416.208892857357,3914.992462056286,4805.720142585405,4285.7654922630245
STE7,1289.5098219554957,1483.8049666499903,1290.6146414665857,670.8264828776436,881.7345610537345,787.8326229334026,1158.9277801689404,1476.4823528466816
DHH1,1289.5098219554957,1483.8049666499903,1290.6146414665857,670.8264828776436,881.7345610537345,787.8326229334026,1158.9277801689404,1476.4823528466816
ENT1,1503.627685005213,2131.7544020764376,1699.2713075090724,1553.1018473844117,1785.3119078986624,1530.238869881167,1718.574506912859,1746.872504938705
CDC9,1503.627685005213,2131.7544020764376,1699.2713075090724,1553.1018473844117,1785.3119078986624,1530.238869881167,1718.574506912859,1746.872504938705
CDC36,2470.463336418302,3468.6879665391457,2100.7594197557887,2287.8183348451203,3220.8816197169485,2295.581263374914,1438.326428254989,1800.290206781333
FAP7,2470.463336418302,3468.6879665391457,2100.7594197557887,2287.8183348451203,3220.8816197169485,2295.581263374914,1438.326428254989,1800.290206781333
NRP1,1281.4273240933953,1763.0882144309924,1080.6567303400066,1253.0410154693488,1728.2779422871433,1061.652497977329,1204.759941510116,159.17199998981297
SFA1,2083.345652971929,2554.3645211112535,1944.36197334345,2250.0013630017575,2551.3983687614973,2365.373660759573,3204.151493118915,3561.3598054863587
UGA3,1792.1734027641694,2106.7137862781983,2250.9068422681403,2634.9075592269983,3163.680170186456,2206.0030958185293,4048.783409993013,6133.775649880662
GLT1,1792.1734027641694,2106.7137862781983,2250.9068422681403,2634.9075592269983,3163.680170186456,2206.0030958185293,4048.783409993013,6133.775649880662
PAR32,1239.6319845844505,1486.2826944091867,1252.473932337052,913.2031740874219,1004.9888259994676,759.0155899698716,1878.3287241892947,1967.7790380420008
DLD1,1239.6319845844505,1486.2826944091867,1252.473932337052,913.2031740874219,1004.9888259994676,759.0155899698716,1878.3287241892947,1967.7790380420008
AIR2,2611.005250667876,3240.4345458335133,2762.259914317526,1658.6682927627123,1787.5892989429067,1954.4814320606156,3018.592964561458,2871.462879816226
YDL176W,2629.2004092091156,3969.235575555776,2697.9753119435054,2155.639702857229,2944.8060523126387,2194.6765924573356,2508.960386129004,3281.6718626471156
YDL177C,2629.2004092091156,3969.235575555776,2697.9753119435054,2155.639702857229,2944.8060523126387,2194.6765924573356,2508.960386129004,3281.6718626471156
DLD2,1671.6801909763842,2104.8976537038207,1809.8588052993455,1593.6635935520371,1357.371539737857,1121.723591700416,914.7251407761994,1678.127657035457
PCL9,1230.2408331860836,1150.7370656878056,1097.8831081437218,973.6231151463137,1087.1831056451988,1020.1592465874446,887.0061971163144,1230.5013871266349
YDL180W,2457.177232224474,2787.3073953155617,2364.553410821013,2104.585783842452,3184.113564697349,1979.774216838733,4226.949052353943,5721.470246209169
INH1,897.6600822872173,938.9147802075647,829.7728817072147,791.1805074371815,1056.4948575312685,877.6976916249787,1128.8097481919053,1527.3738722426735
LYS20,2513.2062735087134,2761.689026852005,2624.78976462539,2581.3156363981025,3662.602527563845,2865.27221793041,11880.972828481717,10963.76735929832
YDL183C,2545.047800955883,2791.7589933334884,2650.503605574998,2598.0910426460186,3687.9094545759062,2887.218983854984,12142.32286870349,11131.580125001863
RPL41A,741.9385036233605,838.9474552319775,627.3229805978598,489.2826822308886,599.3549939602736,497.1759270938948,639.4195158823917,211.19909383761592
VMA1,652.9714153912582,857.6832544803344,612.5381466904184,534.3778603166847,400.7548559094821,385.4449929405356,725.0355954539459,661.627391662725
YDL186W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPH22,454.8789635309888,383.4833782051495,433.6357793277121,395.1898587249485,256.60870047195465,337.6425526857439,462.38853270005677,573.7188571061392
RBS1,2459.0486543358406,3142.5387065458294,2789.746110641041,1823.9101966329658,1977.1748556678301,1647.8182336107056,3332.859918867736,2907.6469305069795
UFD2,2459.0486543358406,3142.5387065458294,2789.746110641041,1823.9101966329658,1977.1748556678301,1647.8182336107056,3332.859918867736,2907.6469305069795
RPL35A,972.6738783787638,942.3202669570983,946.2740285734284,783.8655988994857,812.3673316002067,906.5125372855497,1044.6269359160144,1177.7786153092375
ARF1,959.6836669617203,1038.3595614273386,911.8041162243804,634.1921874212214,763.1357147761412,529.339340728192,611.9415575924398,1182.4205713528966
NUS1,604.7822583309738,1168.9879313973713,732.7545585290445,652.9064363535559,705.8750302951104,665.0535128658593,653.375100554428,635.6544155437338
SEC31,1449.5841669150186,1984.9610087015828,1184.4095414231022,1361.7385493413888,2364.3821184324934,1471.9316905235944,1901.8725818548173,1887.0511806021202
ASF2,1449.5841669150186,1984.9610087015828,1184.4095414231022,1361.7385493413888,2364.3821184324934,1471.9316905235944,1901.8725818548173,1887.0511806021202
GGC1,4875.218321574354,6245.237652658187,4447.9103117297545,6122.371386464228,10897.594288472374,7455.835677657305,15602.46198671113,16974.49794710016
MGT1,2451.515830003294,2784.308028187634,2144.2787721763125,2169.297555731639,2023.7397787602063,1827.818165006257,1521.8435970435883,1386.0641415042123
TRM8,1271.5934662343552,1748.0865681819155,1087.8932709449618,915.0221589772462,951.6241149163714,1019.748719727651,665.2546478372358,847.5392207249782
MRPL11,1179.531034995502,1164.4458783455634,1101.6092445003396,707.1384750490214,1199.0143255880612,1009.2308417869499,1375.4261240868398,1381.4270656050192
ACK1,1179.531034995502,1164.4458783455634,1101.6092445003396,707.1384750490214,1199.0143255880612,1009.2308417869499,1375.4261240868398,1381.4270656050192
RTN2,1575.9131604563445,2226.928856176097,1630.584838038411,1534.9070945111125,1675.839421426331,1628.987250803076,3398.8771728333895,2782.682070887898
HEM3,1575.9131604563445,2226.928856176097,1630.584838038411,1534.9070945111125,1675.839421426331,1628.987250803076,3398.8771728333895,2782.682070887898
