,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
40,201871,201878,2,-,RRN6,201874,201774,201974
41,159954,159961,2,-,RIB1,159958,159858,160058
42,151350,151357,2,-,YBL036C,151354,151254,151454
43,143001,143008,2,-,ERD2,143004,142904,143104
44,135885,135892,2,-,COR1,135888,135788,135988
45,135912,135919,2,-,COR1,135916,135816,136016
46,132302,132309,2,-,EDE1,132306,132206,132406
47,124950,124957,2,-,PIN4,124954,124854,125054
48,122224,122231,2,-,SAS3,122228,122128,122328
49,101315,101322,2,-,PRX1,101318,101218,101418
50,69653,69660,2,-,CDC27,69656,69556,69756
51,23902,23909,2,-,RTG3,23906,23806,24006
52,242696,242703,2,-,RER2,242700,242600,242800
53,258510,258517,2,-,IPP1,258514,258414,258614
54,273883,273890,2,-,KAP104,273886,273786,273986
55,288495,288502,2,-,CHS3,288498,288398,288598
56,306160,306167,2,-,HMT1,306164,306064,306264
57,336942,336949,2,-,REB1,336946,336846,337046
58,337080,337087,2,-,REB1,337084,336984,337184
59,369834,369841,2,-,ECM2,369838,369738,369938
60,405485,405492,2,-,SPT7,405488,405388,405588
61,407662,407669,2,-,UBC4,407666,407566,407766
62,427619,427626,2,-,TIM12,427622,427522,427722
63,435819,435826,2,-,RXT2,435822,435722,435922
64,484537,484544,2,-,MRPL36,484540,484440,484640
65,492992,492999,2,-,VMA2,492996,492896,493096
66,497029,497036,2,-,SHE3,497032,496932,497132
67,527029,527036,2,-,IRA1,527032,526932,527132
68,532375,532382,2,-,SUP45,532378,532278,532478
69,568650,568657,2,-,ARL1,568654,568554,568754
70,578214,578221,2,-,NPL4,578218,578118,578318
71,582291,582298,2,-,UMP1,582294,582194,582394
72,604266,604273,2,-,NTC20,604270,604170,604370
73,662717,662724,2,-,PYC2,662720,662620,662820
74,686722,686729,2,-,ARC40,686726,686626,686826
75,691825,691832,2,-,ABD1,691828,691728,691928
76,728257,728264,2,-,RIB5,728260,728160,728360
77,427049,427054,2,-,NHP6B,427052,426952,427152
78,164996,165003,2,-,YBL029C-A,165000,164900,165100
79,392003,392010,2,-,YBR076C-A,392006,391906,392106
80,595736,595743,2,-,YBR182C-A,595740,595640,595840
81,595940,595947,2,-,YBR182C-A,595944,595844,596044
82,50466,50473,3,+,GLK1,50470,50370,50570
83,27461,27468,3,+,KAR4,27464,27364,27564
84,137187,137194,3,+,PGK1,137190,137090,137290
85,178910,178917,3,+,BPH1,178914,178814,179014
86,179307,179314,3,+,BPH1,179310,179210,179410
87,236970,236977,3,+,ATG15,236974,236874,237074
88,286613,286620,3,+,CDC50,286616,286516,286716
89,289397,289404,3,+,YCR095W-A,289400,289300,289500
90,94475,94479,3,-,NFS1,94477,94377,94577
91,27461,27468,3,-,PEX34,27464,27364,27564
92,137187,137194,3,-,ADP1,137190,137090,137290
93,147784,147791,3,-,CWH43,147788,147688,147888
94,178910,178917,3,-,RPS14A,178914,178814,179014
95,197347,197354,3,-,PHO87,197350,197250,197450
96,205538,205545,3,-,TAF2,205542,205442,205642
97,236970,236977,3,-,SED4,236974,236874,237074
98,242490,242497,3,-,RSA4,242494,242394,242594
99,289397,289404,3,-,OCA4,289400,289300,289500
100,442473,442480,4,+,ATP16,442476,442376,442576
101,437886,437893,4,+,RPT2,437890,437790,437990
102,433369,433376,4,+,APC11,433372,433272,433472
103,334709,334716,4,+,IDP1,334712,334612,334812
104,258715,258722,4,+,TRM3,258718,258618,258818
105,234217,234224,4,+,PCL2,234220,234120,234320
106,223895,223902,4,+,CDC53,223898,223798,223998
107,215864,215871,4,+,ARF2,215868,215768,215968
108,190751,190758,4,+,RPN5,190754,190654,190854
109,176497,176504,4,+,CLB3,176500,176400,176600
110,167599,167606,4,+,ENT1,167602,167502,167702
111,148065,148072,4,+,PAR32,148068,147968,148168
112,134914,134921,4,+,INH1,134918,134818,135018
113,116052,116059,4,+,ARF1,116056,115956,116156
114,88116,88123,4,+,GLE1,88120,88020,88220
115,87340,87347,4,+,NHP2,87344,87244,87444
116,52299,52306,4,+,SHS1,52302,52202,52402
117,38357,38364,4,+,OST4,38360,38260,38460
118,453917,453924,4,+,RCR2,453920,453820,454020
119,524880,524887,4,+,KRS1,524884,524784,524984
120,539670,539677,4,+,RSM10,539674,539574,539774
121,569947,569954,4,+,MAK21,569950,569850,570050
122,570457,570464,4,+,MAK21,570460,570360,570560
123,592218,592225,4,+,SNF11,592222,592122,592322
124,629707,629714,4,+,UBC13,629710,629610,629810
125,694294,694301,4,+,KIN1,694298,694198,694398
126,709398,709405,4,+,MTC5,709402,709302,709502
127,746564,746571,4,+,TAF12,746568,746468,746668
128,751460,751467,4,+,EKI1,751464,751364,751564
129,765546,765553,4,+,GIR2,765550,765450,765650
130,769358,769365,4,+,RPA14,769362,769262,769462
131,769378,769385,4,+,RPA14,769382,769282,769482
132,778878,778885,4,+,ACL4,778882,778782,778982
133,811825,811832,4,+,HMO1,811828,811728,811928
134,842159,842166,4,+,HST4,842162,842062,842262
135,851098,851105,4,+,CBS2,851102,851002,851202
136,907196,907203,4,+,GTB1,907200,907100,907300
137,927038,927045,4,+,HEM1,927042,926942,927142
138,936026,936033,4,+,MRPL7,936030,935930,936130
139,1008833,1008840,4,+,DON1,1008836,1008736,1008936
140,1059462,1059469,4,+,BFR2,1059466,1059366,1059566
141,1135567,1135574,4,+,SWR1,1135570,1135470,1135670
142,1135602,1135609,4,+,SWR1,1135606,1135506,1135706
143,1185957,1185958,4,+,SPC110,1185958,1185858,1186058
144,1222580,1222587,4,+,FRQ1,1222584,1222484,1222684
145,1226660,1226667,4,+,ARH1,1226664,1226564,1226764
146,1251803,1251810,4,+,SAC7,1251806,1251706,1251906
147,1269858,1269865,4,+,HPT1,1269862,1269762,1269962
148,1294529,1294536,4,+,RRP17,1294532,1294432,1294632
149,1322072,1322079,4,+,RPN9,1322076,1321976,1322176
150,1362624,1362631,4,+,PPN1,1362628,1362528,1362728
151,1369558,1369565,4,+,TOM1,1369562,1369462,1369662
152,1394911,1394918,4,+,PKH3,1394914,1394814,1395014
153,1401447,1401454,4,+,RPL27B,1401450,1401350,1401550
154,1411975,1411982,4,+,SNF1,1411978,1411878,1412078
155,1480273,1480280,4,+,FPR2,1480276,1480176,1480376
156,1494147,1494154,4,+,HLR1,1494150,1494050,1494250
157,372101,372108,4,+,MRP10,372104,372004,372204
158,453917,453924,4,+,YDR003W-A,453920,453820,454020
159,1224658,1224665,4,+,WIP1,1224662,1224562,1224762
160,442473,442480,4,-,MED2,442476,442376,442576
161,407510,407517,4,-,RTK1,407514,407414,407614
162,405094,405101,4,-,MRX9,405098,404998,405198
163,334709,334716,4,-,YDL071C,334712,334612,334812
164,301104,301111,4,-,LUC7,301108,301008,301208
165,258715,258722,4,-,ATG20,258718,258618,258818
166,221424,221431,4,-,PPH21,221428,221328,221528
167,190751,190758,4,-,NOP14,190754,190654,190854
168,167599,167606,4,-,CDC9,167602,167502,167702
169,148065,148072,4,-,DLD1,148068,147968,148168
170,130644,130651,4,-,RPL41A,130648,130548,130748
171,125282,125289,4,-,PPH22,125286,125186,125386
172,125298,125305,4,-,PPH22,125302,125202,125402
173,87340,87347,4,-,CWC2,87344,87244,87444
174,56818,56825,4,-,WHI4,56822,56722,56922
175,52299,52306,4,-,GCS1,52302,52202,52402
176,504974,504981,4,-,PST2,504978,504878,505078
177,512868,512875,4,-,LYS14,512872,512772,512972
178,524880,524887,4,-,EHD3,524884,524784,524984
179,556864,556871,4,-,TPI1,556868,556768,556968
180,569947,569954,4,-,UBC5,569950,569850,570050
181,570457,570464,4,-,UBC5,570460,570360,570560
182,626208,626215,4,-,ILT1,626212,626112,626312
183,746564,746571,4,-,MKC7,746568,746468,746668
184,751460,751467,4,-,SWI5,751464,751364,751564
185,765546,765553,4,-,CTH1,765550,765450,765650
186,768310,768317,4,-,ENT5,768314,768214,768414
187,769358,769365,4,-,YDR154C,769362,769262,769462
188,769378,769385,4,-,YDR154C,769382,769282,769482
189,769358,769365,4,-,CPR1,769362,769262,769462
190,769378,769385,4,-,CPR1,769382,769282,769482
191,811825,811832,4,-,ARG82,811828,811728,811928
192,842159,842166,4,-,RVB1,842162,842062,842262
193,851098,851105,4,-,CAB5,851102,851002,851202
194,907196,907203,4,-,MFB1,907200,907100,907300
195,927038,927045,4,-,COX20,927042,926942,927142
196,936026,936033,4,-,FMN1,936030,935930,936130
197,971588,971595,4,-,RKM4,971592,971492,971692
198,1059462,1059469,4,-,ATP5,1059466,1059366,1059566
199,1071787,1071794,4,-,RSC3,1071790,1071690,1071890
200,1090257,1090264,4,-,PIB1,1090260,1090160,1090360
201,1114154,1114161,4,-,PEP7,1114158,1114058,1114258
202,1126174,1126181,4,-,SKP1,1126178,1126078,1126278
203,1135567,1135574,4,-,RQC1,1135570,1135470,1135670
204,1135602,1135609,4,-,RQC1,1135606,1135506,1135706
205,1174916,1174923,4,-,YPS7,1174920,1174820,1175020
206,1222580,1222587,4,-,VPS74,1222584,1222484,1222684
207,1226660,1226667,4,-,BCS1,1226664,1226564,1226764
208,1294529,1294536,4,-,DFM1,1294532,1294432,1294632
209,1362624,1362631,4,-,YHP1,1362628,1362528,1362728
210,1365853,1365860,4,-,TSA2,1365856,1365756,1365956
211,1394911,1394918,4,-,RMT2,1394914,1394814,1395014
212,1401447,1401454,4,-,UGO1,1401450,1401350,1401550
213,1429477,1429484,4,-,RIB3,1429480,1429380,1429580
214,1483615,1483622,4,-,URC2,1483618,1483518,1483718
215,1502290,1502297,4,-,HSP31,1502294,1502194,1502394
216,1490342,1490349,4,-,YDR524C-B,1490346,1490246,1490446
217,131086,131093,5,+,UBC8,131090,130990,131190
218,131531,131538,5,+,UBC8,131534,131434,131634
219,128456,128463,5,+,VAC8,128460,128360,128560
220,126452,126459,5,+,EDC3,126456,126356,126556
221,111211,111218,5,+,GEA2,111214,111114,111314
222,101647,101654,5,+,SNU13,101650,101550,101750
223,100551,100558,5,+,VMA3,100554,100454,100654
224,73447,73454,5,+,GDA1,73450,73350,73550
225,58235,58242,5,+,VMA8,58238,58138,58338
226,56242,56249,5,+,AFG1,56246,56146,56346
227,156618,156625,5,+,NOP16,156622,156522,156722
228,171961,171968,5,+,NTF2,171964,171864,172064
229,178680,178687,5,+,PRP22,178684,178584,178784
230,192041,192048,5,+,ISC1,192044,191944,192144
231,192226,192233,5,+,ISC1,192230,192130,192330
232,194730,194737,5,+,GPA2,194734,194634,194834
233,194742,194749,5,+,GPA2,194746,194646,194846
234,196787,196794,5,+,RPN3,196790,196690,196890
235,225486,225493,5,+,PHM8,225490,225390,225590
236,229595,229602,5,+,GLN3,229598,229498,229698
237,254542,254549,5,+,JHD1,254546,254446,254646
238,281493,281500,5,+,THO1,281496,281396,281596
239,292790,292797,5,+,MOT2,292794,292694,292894
240,292825,292832,5,+,MOT2,292828,292728,292928
241,298523,298530,5,+,RNR1,298526,298426,298626
242,328291,328298,5,+,ILV1,328294,328194,328394
243,349766,349773,5,+,RAD51,349770,349670,349870
244,439297,439304,5,+,GDI1,439300,439200,439400
245,462407,462414,5,+,LSM5,462410,462310,462510
246,462440,462447,5,+,LSM5,462444,462344,462544
247,484660,484667,5,+,COG3,484664,484564,484764
248,504940,504947,5,+,CHD1,504944,504844,505044
249,523033,523040,5,+,RPH1,523036,522936,523136
250,250533,250540,5,+,ISD11,250536,250436,250636
251,439297,439304,5,+,YER137W-A,439300,439200,439400
252,151106,151113,5,-,IRC22,151110,151010,151210
253,150161,150168,5,-,WBP1,150164,150064,150264
254,126452,126459,5,-,NPP2,126456,126356,126556
255,111211,111218,5,-,YEL023C,111214,111114,111314
256,56242,56249,5,-,MAK10,56246,56146,56346
257,39677,39684,5,-,CIN8,39680,39580,39780
258,31377,31384,5,-,AVT2,31380,31280,31480
259,171961,171968,5,-,SEC3,171964,171864,172064
260,192041,192048,5,-,AFG3,192044,191944,192144
261,192226,192233,5,-,AFG3,192230,192130,192330
262,225486,225493,5,-,ARB1,225490,225390,225590
263,229595,229602,5,-,HVG1,229598,229498,229698
264,254542,254549,5,-,RSM18,254546,254446,254646
265,260167,260174,5,-,PIC2,260170,260070,260270
266,281493,281500,5,-,GPP2,281496,281396,281596
267,284783,284790,5,-,VHR2,284786,284686,284886
268,328291,328298,5,-,YER085C,328294,328194,328394
269,349766,349773,5,-,PUP3,349770,349670,349870
270,372154,372161,5,-,NUP157,372158,372058,372258
271,386396,386403,5,-,SWI4,386400,386300,386500
272,422636,422643,5,-,COM2,422640,422540,422740
273,438463,438470,5,-,YER134C,438466,438366,438566
274,442354,442361,5,-,YER137C,442358,442258,442458
275,462407,462414,5,-,FTR1,462410,462310,462510
276,462440,462447,5,-,FTR1,462444,462344,462544
277,474511,474518,5,-,YER152C,474514,474414,474614
278,484660,484667,5,-,YER156C,484664,484564,484764
279,492152,492159,5,-,BUR6,492156,492056,492256
280,523033,523040,5,-,CCA1,523036,522936,523136
281,194730,194737,5,-,SBH2,194734,194634,194834
282,194742,194749,5,-,SBH2,194746,194646,194846
283,229595,229602,5,-,YER039C-A,229598,229498,229698
284,332968,332975,5,-,SBH1,332972,332872,333072
285,130043,130050,6,+,SEC4,130046,129946,130146
286,123221,123228,6,+,BLM10,123224,123124,123324
287,110053,110060,6,+,YFL012W,110056,109956,110156
288,106496,106503,6,+,HSP12,106500,106400,106600
289,95332,95339,6,+,GAT1,95336,95236,95436
290,90843,90850,6,+,BUD27,90846,90746,90946
291,56148,56155,6,+,TUB2,56152,56052,56252
292,27538,27545,6,+,ZNF1,27542,27442,27642
293,149876,149883,6,+,NIC96,149880,149780,149980
294,229300,229307,6,+,IRC5,229304,229204,229404
295,251949,251956,6,+,RPN12,251952,251852,252052
296,252372,252379,6,+,RPN12,252376,252276,252476
297,110053,110060,6,-,IES1,110056,109956,110156
298,106437,106444,6,-,MDJ1,106440,106340,106540
299,106468,106475,6,-,MDJ1,106472,106372,106572
300,106496,106503,6,-,MDJ1,106500,106400,106600
301,95332,95339,6,-,FRS2,95336,95236,95436
302,90843,90850,6,-,EPL1,90846,90746,90946
303,56148,56155,6,-,YPT1,56152,56052,56252
304,55097,55104,6,-,ACT1,55100,55000,55200
305,55224,55231,6,-,ACT1,55228,55128,55328
306,229300,229307,6,-,RSC8,229304,229204,229404
307,250021,250028,6,-,PRE4,250024,249924,250124
308,251949,251956,6,-,RET2,251952,251852,252052
309,252372,252379,6,-,RET2,252376,252276,252476
310,494374,494381,7,+,ERP6,494378,494278,494478
311,428432,428439,7,+,YGL036W,428436,428336,428536
312,417348,417355,7,+,DST1,417352,417252,417452
313,377317,377324,7,+,SGF73,377320,377220,377420
314,374954,374961,7,+,MNP1,374958,374858,375058
315,371545,371552,7,+,AFT1,371548,371448,371648
316,352398,352405,7,+,SCY1,352402,352302,352502
317,347056,347063,7,+,MAD1,347060,346960,347160
318,321618,321625,7,+,SRM1,321622,321522,321722
319,316664,316671,7,+,USE1,316668,316568,316768
320,284291,284298,7,+,COQ8,284294,284194,284394
321,249717,249724,7,+,SEC27,249720,249620,249820
322,245283,245290,7,+,FLC3,245286,245186,245386
323,217381,217388,7,+,NUT1,217384,217284,217484
324,210242,210249,7,+,AMS1,210246,210146,210346
325,191002,191009,7,+,CUP2,191006,190906,191106
326,157727,157734,7,+,GTS1,157730,157630,157830
327,144577,144584,7,+,COX13,144580,144480,144680
328,123479,123486,7,+,YIP4,123482,123382,123582
329,107728,107735,7,+,POX1,107732,107632,107832
330,49399,49406,7,+,CSE1,49402,49302,49502
331,41340,41347,7,+,RTF1,41344,41244,41444
332,500012,500019,7,+,CUL3,500016,499916,500116
333,511167,511174,7,+,NMA2,511170,511070,511270
334,511167,511174,7,+,YGR011W,511170,511070,511270
335,513032,513039,7,+,MCY1,513036,512936,513136
336,547390,547397,7,+,GSC2,547394,547294,547494
337,560419,560426,7,+,ORM1,560422,560322,560522
338,584683,584690,7,+,TAM41,584686,584586,584786
339,592677,592684,7,+,FMP48,592680,592580,592780
340,596371,596378,7,+,YGR054W,596374,596274,596474
341,601477,601484,7,+,RSC1,601480,601380,601580
342,609907,609914,7,+,ERG25,609910,609810,610010
343,640526,640533,7,+,YGR079W,640530,640430,640630
344,720229,720236,7,+,SPT6,720232,720132,720332
345,754059,754066,7,+,FHN1,754062,753962,754162
346,756626,756633,7,+,PEX4,756630,756530,756730
347,770420,770427,7,+,VPS62,770424,770324,770524
348,771966,771973,7,+,BTN2,771970,771870,772070
349,781614,781621,7,+,ENP2,781618,781518,781718
350,800270,800277,7,+,PTI1,800274,800174,800374
351,843706,843713,7,+,RBG2,843710,843610,843810
352,857828,857835,7,+,TIM13,857832,857732,857932
353,888659,888666,7,+,SKI6,888662,888562,888762
354,897345,897352,7,+,PMT6,897348,897248,897448
355,905069,905076,7,+,YCH1,905072,904972,905172
356,932117,932124,7,+,CRM1,932120,932020,932220
357,951393,951400,7,+,BNS1,951396,951296,951496
358,953841,953848,7,+,NAS6,953844,953744,953944
359,976924,976931,7,+,MPC3,976928,976828,977028
360,976946,976953,7,+,MPC3,976950,976850,977050
361,1022487,1022494,7,+,YGR266W,1022490,1022390,1022590
362,1031671,1031678,7,+,SLH1,1031674,1031574,1031774
363,1070097,1070104,7,+,MAL13,1070100,1070000,1070200
364,494374,494381,7,-,CDH1,494378,494278,494478
365,448695,448702,7,-,TRP5,448698,448598,448798
366,428432,428439,7,-,PNC1,428436,428336,428536
367,417348,417355,7,-,RNA15,417352,417252,417452
368,374954,374961,7,-,RPB9,374958,374858,375058
369,352398,352405,7,-,GUP1,352402,352302,352502
370,347056,347063,7,-,MMS2,347060,346960,347160
371,330752,330759,7,-,VPS45,330756,330656,330856
372,330873,330880,7,-,VPS45,330876,330776,330976
373,284291,284298,7,-,PRP43,284294,284194,284394
374,245283,245290,7,-,YGL140C,245286,245186,245386
375,191002,191009,7,-,PMR1,191006,190906,191106
376,144577,144584,7,-,YGL193C,144580,144480,144680
377,123479,123486,7,-,EMP24,123482,123382,123582
378,107728,107735,7,-,CHC1,107732,107632,107832
379,79086,79093,7,-,SDT1,79090,78990,79190
380,53706,53713,7,-,HAP2,53710,53610,53810
381,500012,500019,7,-,SWC4,500016,499916,500116
382,511167,511174,7,-,SEC9,511170,511070,511270
383,560419,560426,7,-,ACB1,560422,560322,560522
384,581844,581851,7,-,NQM1,581848,581748,581948
385,581899,581906,7,-,NQM1,581902,581802,582002
386,592677,592684,7,-,YGR050C,592680,592580,592780
387,596371,596378,7,-,MCO32,596374,596274,596474
388,640526,640533,7,-,PAC10,640530,640430,640630
389,648943,648950,7,-,MRP13,648946,648846,649046
390,648943,648950,7,-,RPL11B,648946,648846,649046
391,754059,754066,7,-,YGR130C,754062,753962,754162
392,756626,756633,7,-,PHB1,756630,756530,756730
393,787097,787104,7,-,NAT2,787100,787000,787200
394,807984,807991,7,-,NSR1,807988,807888,808088
395,843706,843713,7,-,YIP1,843710,843610,843810
396,855032,855039,7,-,OKP1,855036,854936,855136
397,856874,856881,7,-,RNR4,856878,856778,856978
398,885916,885923,7,-,PDX1,885920,885820,886020
399,888659,888666,7,-,XKS1,888662,888562,888762
400,892344,892351,7,-,FYV8,892348,892248,892448
401,905069,905076,7,-,PCT1,905072,904972,905172
402,936985,936992,7,-,MRPL9,936988,936888,937088
403,951393,951400,7,-,SMI1,951396,951296,951496
404,953841,953848,7,-,PHB2,953844,953744,953944
405,962210,962217,7,-,MIC26,962214,962114,962314
406,976924,976931,7,-,YAP1802,976928,976828,977028
407,976946,976953,7,-,YAP1802,976950,976850,977050
408,982287,982294,7,-,SDA1,982290,982190,982390
409,1022487,1022494,7,-,MES1,1022490,1022390,1022590
410,1026213,1026220,7,-,FOL2,1026216,1026116,1026316
411,1051854,1051861,7,-,PXR1,1051858,1051758,1051958
412,1061758,1061765,7,-,ERV29,1061762,1061662,1061862
413,1063305,1063312,7,-,ZUO1,1063308,1063208,1063408
414,75225,75232,8,+,RPS20,75228,75128,75328
415,39923,39930,8,+,ECM29,39926,39826,40026
416,117613,117620,8,+,STP2,117616,117516,117716
417,151409,151416,8,+,MYO1,151412,151312,151512
418,151432,151439,8,+,MYO1,151436,151336,151536
419,151484,151491,8,+,MYO1,151488,151388,151588
420,160609,160616,8,+,VMA16,160612,160512,160712
421,187801,187808,8,+,BCD1,187804,187704,187904
422,267357,267364,8,+,LRP1,267360,267260,267460
423,272526,272533,8,+,SAM35,272530,272430,272630
424,357305,357312,8,+,NDT80,357308,357208,357408
425,360756,360763,8,+,YHR127W,360760,360660,360860
426,383286,383293,8,+,CHS7,383290,383190,383390
427,389844,389851,8,+,CRP1,389848,389748,389948
428,390129,390136,8,+,CRP1,390132,390032,390232
429,393410,393417,8,+,IMP3,393414,393314,393514
430,402789,402796,8,+,RTT107,402792,402692,402892
431,406904,406911,8,+,LAM1,406908,406808,407008
432,443630,443637,8,+,NMD3,443634,443534,443734
433,448114,448121,8,+,SPC97,448118,448018,448218
434,456388,456395,8,+,ROF1,456392,456292,456492
435,480869,480876,8,+,IKI1,480872,480772,480972
436,506173,506180,8,+,MNL1,506176,506076,506276
437,94858,94865,8,-,YHL008C,94862,94762,94962
438,39923,39930,8,-,GOS1,39926,39826,40026
439,36056,36063,8,-,RPL8A,36060,35960,36160
440,34834,34839,8,-,SBP1,34836,34736,34936
441,113296,113303,8,-,NEM1,113300,113200,113400
442,249779,249786,8,-,PPE1,249782,249682,249882
443,261993,262000,8,-,IRE1,261996,261896,262096
444,267357,267364,8,-,LAM4,267360,267260,267460
445,272526,272533,8,-,KSP1,272530,272430,272630
446,383286,383293,8,-,RPL42B,383290,383190,383390
447,393410,393417,8,-,MRPL6,393414,393314,393514
448,402789,402796,8,-,SPO16,402792,402692,402892
449,480869,480876,8,-,KOG1,480872,480772,480972
450,506173,506180,8,-,RPS4B,506176,506076,506276
451,187801,187808,8,-,VMA10,187804,187704,187904
452,151409,151416,8,-,YHR022C-A,151412,151312,151512
453,151432,151439,8,-,YHR022C-A,151436,151336,151536
454,151484,151491,8,-,YHR022C-A,151488,151388,151588
455,310930,310937,9,+,TIM44,310934,310834,311034
456,249308,249315,9,+,VHR1,249312,249212,249412
457,166210,166217,9,+,MOB1,166214,166114,166314
458,160569,160576,9,+,YIL108W,160572,160472,160672
459,151465,151472,9,+,HOS4,151468,151368,151568
460,142748,142755,9,+,HIS5,142752,142652,142852
461,139478,139485,9,+,RHO3,139482,139382,139582
462,139505,139512,9,+,RHO3,139508,139408,139608
463,131918,131925,9,+,QDR2,131922,131822,132022
464,130136,130143,9,+,POG1,130140,130040,130240
465,122272,122279,9,+,KGD1,122276,122176,122376
466,113627,113634,9,+,MET18,113630,113530,113730
467,68305,68312,9,+,RPL40A,68308,68208,68408
468,41671,41678,9,+,BNR1,41674,41574,41774
469,380963,380970,9,+,VLD1,380966,380866,381066
470,415887,415894,9,+,MGA2,415890,415790,415990
471,310930,310937,9,-,YKE4,310934,310834,311034
472,249308,249315,9,-,RGI2,249312,249212,249412
473,244610,244617,9,-,ARC15,244614,244514,244714
474,220866,220873,9,-,RPN2,220870,220770,220970
475,166210,166217,9,-,PFK26,166214,166114,166314
476,160569,160576,9,-,SEC24,160572,160472,160672
477,113627,113634,9,-,TAO3,113630,113530,113730
478,73762,73769,9,-,SLN1,73766,73666,73866
479,68305,68312,9,-,MLP2,68308,68208,68408
480,415887,415894,9,-,DAL3,415890,415790,415990
481,434807,434814,10,+,PRE3,434810,434710,434910
482,402689,402696,10,+,MPS3,402692,402592,402792
483,383680,383687,10,+,HCA4,383684,383584,383784
484,359865,359872,10,+,YJL043W,359868,359768,359968
485,339482,339489,10,+,IRC8,339486,339386,339586
486,295065,295072,10,+,NET1,295068,294968,295168
487,265238,265245,10,+,SIP4,265242,265142,265342
488,257116,257123,10,+,SRS2,257120,257020,257220
489,241707,241714,10,+,SAP185,241710,241610,241810
490,241713,241720,10,+,SAP185,241716,241616,241816
491,220782,220789,10,+,IME2,220786,220686,220886
492,207675,207682,10,+,CCT7,207678,207578,207778
493,137237,137244,10,+,DAS1,137240,137140,137340
494,97653,97660,10,+,CPS1,97656,97556,97756
495,68936,68943,10,+,CDC6,68940,68840,69040
496,60214,60221,10,+,PHO90,60218,60118,60318
497,60271,60278,10,+,PHO90,60274,60174,60374
498,450790,450797,10,+,SUI2,450794,450694,450894
499,525901,525908,10,+,CYC1,525904,525804,526004
500,559286,559293,10,+,TOR1,559290,559190,559390
501,598484,598491,10,+,BUD4,598488,598388,598588
502,612215,612222,10,+,JJJ3,612218,612118,612318
503,615323,615330,10,+,YUH1,615326,615226,615426
504,649589,649596,10,+,IBA57,649592,649492,649692
505,724870,724877,10,+,YJR154W,724874,724774,724974
506,434807,434814,10,-,OST1,434810,434710,434910
507,424283,424290,10,-,CTK2,424286,424186,424386
508,402689,402696,10,-,BBC1,402692,402592,402792
509,359865,359872,10,-,GYP6,359868,359768,359968
510,265238,265245,10,-,DPB11,265242,265142,265342
511,257116,257123,10,-,TOK1,257120,257020,257220
512,220782,220789,10,-,YJL107C,220786,220686,220886
513,137237,137244,10,-,SNA3,137240,137140,137340
514,123537,123544,10,-,CIS3,123540,123440,123640
515,113464,113471,10,-,YJL163C,113468,113368,113568
516,68936,68943,10,-,ELO1,68940,68840,69040
517,60214,60221,10,-,MBB1,60218,60118,60318
518,60271,60278,10,-,MBB1,60274,60174,60374
519,442669,442676,10,-,MRX12,442672,442572,442772
520,455200,455207,10,-,TDH2,455204,455104,455304
521,455344,455351,10,-,TDH2,455348,455248,455448
522,503852,503859,10,-,HUL4,503856,503756,503956
523,525901,525908,10,-,ANB1,525904,525804,526004
