,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
59,1267190,1267196,4,+,UTP5,1267193,1267093,1267293
60,1322096,1322102,4,+,RPN9,1322099,1321999,1322199
61,1328671,1328677,4,+,NPL3,1328674,1328574,1328774
62,1328671,1328677,4,+,YDR433W,1328674,1328574,1328774
63,1411601,1411607,4,+,SNF1,1411604,1411504,1411704
64,1411857,1411863,4,+,SNF1,1411860,1411760,1411960
65,1202017,1202023,4,+,SEM1,1202020,1201920,1202120
66,381650,381656,4,-,NAT1,381653,381553,381753
67,357030,357036,4,-,PSA1,357033,356933,357133
68,357326,357332,4,-,PSA1,357329,357229,357429
69,357585,357591,4,-,PSA1,357588,357488,357688
70,330867,330873,4,-,YET3,330870,330770,330970
71,286802,286808,4,-,RPN6,286805,286705,286905
72,283257,283263,4,-,GET3,283260,283160,283360
73,238799,238805,4,-,CDC48,238802,238702,238902
74,199871,199877,4,-,YDL144C,199874,199774,199974
75,190786,190792,4,-,NOP14,190789,190689,190889
76,174640,174646,4,-,YDL157C,174643,174543,174743
77,174640,174646,4,-,YDL158C,174643,174543,174743
78,505159,505165,4,-,PST2,505162,505062,505262
79,568887,568893,4,-,TGL2,568890,568790,568990
80,591770,591776,4,-,IPT1,591773,591673,591873
81,769284,769290,4,-,YDR154C,769287,769187,769387
82,769284,769290,4,-,CPR1,769287,769187,769387
83,794742,794748,4,-,STB3,794745,794645,794845
84,1054970,1054976,4,-,HDA2,1054973,1054873,1055073
85,1135664,1135670,4,-,RQC1,1135667,1135567,1135767
86,1267190,1267196,4,-,NCB2,1267193,1267093,1267293
87,1328671,1328677,4,-,CYM1,1328674,1328574,1328774
88,1411601,1411607,4,-,YDR476C,1411604,1411504,1411704
89,1429583,1429589,4,-,RIB3,1429586,1429486,1429686
90,100138,100144,5,+,VMA3,100141,100041,100241
91,86463,86469,5,+,MCM3,86466,86366,86566
92,75552,75558,5,+,YEF1,75555,75455,75655
93,153116,153122,5,+,MNN1,153119,153019,153219
94,153293,153299,5,+,MNN1,153296,153196,153396
95,159502,159508,5,+,FMP52,159505,159405,159605
96,177693,177699,5,+,PRE1,177696,177596,177796
97,196855,196861,5,+,RPN3,196858,196758,196958
98,291490,291496,5,+,RGI1,291493,291393,291593
99,349523,349529,5,+,RAD51,349526,349426,349626
100,386689,386695,5,+,LSM4,386692,386592,386792
101,456179,456185,5,+,DDI1,456182,456082,456282
102,456203,456209,5,+,DDI1,456206,456106,456306
103,545300,545306,5,+,BMH1,545303,545203,545403
104,85164,85170,5,-,ANP1,85167,85067,85267
105,82892,82898,5,-,RAD23,82895,82795,82995
106,159502,159508,5,-,PMI40,159505,159405,159605
107,193277,193283,5,-,SPC25,193280,193180,193380
108,284591,284597,5,-,VHR2,284594,284494,284694
109,349523,349529,5,-,PUP3,349526,349426,349626
110,386689,386695,5,-,SWI4,386692,386592,386792
111,431092,431098,5,-,PMD1,431095,430995,431195
112,456179,456185,5,-,MAG1,456182,456082,456282
113,456203,456209,5,-,MAG1,456206,456106,456306
114,504281,504287,5,-,GCG1,504284,504184,504384
115,86463,86469,5,-,YEL034C-A,86466,86366,86566
116,123241,123247,6,+,BLM10,123244,123144,123344
117,153269,153275,6,+,RPN11,153272,153172,153372
118,192038,192044,6,+,CSS2,192041,191941,192141
119,252410,252416,6,+,RPN12,252413,252313,252513
120,55062,55068,6,-,ACT1,55065,54965,55165
121,153269,153275,6,-,YPI1,153272,153172,153372
122,181122,181128,6,-,AIP5,181125,181025,181225
123,249969,249975,6,-,PRE4,249972,249872,250072
124,252410,252416,6,-,RET2,252413,252313,252513
125,203467,203473,6,-,LSB3,203470,203370,203570
126,475347,475353,7,+,MPO1,475350,475250,475450
127,428443,428449,7,+,YGL036W,428446,428346,428546
128,411364,411370,7,+,ALG13,411367,411267,411467
129,405475,405481,7,+,TYW3,405478,405378,405578
130,384991,384997,7,+,PYC1,384994,384894,385094
131,334753,334759,7,+,SPC105,334756,334656,334856
132,310392,310398,7,+,RPL28,310395,310295,310495
133,306527,306533,7,+,MLC1,306530,306430,306630
134,180527,180533,7,+,NUP49,180530,180430,180630
135,159335,159341,7,+,ATG1,159338,159238,159438
136,92109,92115,7,+,NCS6,92112,92012,92212
137,55894,55900,7,+,"ADE5,7",55897,55797,55997
138,55972,55978,7,+,"ADE5,7",55975,55875,56075
139,49146,49152,7,+,CSE1,49149,49049,49249
140,560196,560202,7,+,ORM1,560199,560099,560299
141,589678,589684,7,+,UFD1,589681,589581,589781
142,598853,598859,7,+,MUP1,598856,598756,598956
143,598948,598954,7,+,MUP1,598951,598851,599051
144,610208,610214,7,+,ERG25,610211,610111,610311
145,627718,627724,7,+,ROM1,627721,627621,627821
146,661814,661820,7,+,UTP22,661817,661717,661917
147,693278,693284,7,+,PCP1,693281,693181,693381
148,828783,828789,7,+,MRPS35,828786,828686,828886
149,920145,920151,7,+,RPS0A,920148,920048,920248
150,959633,959639,7,+,YHB1,959636,959536,959736
151,1000284,1000290,7,+,ENO1,1000287,1000187,1000387
152,1004281,1004287,7,+,GND2,1004284,1004184,1004384
153,1052189,1052195,7,+,YOR1,1052192,1052092,1052292
154,475347,475353,7,-,SCL1,475350,475250,475450
155,433389,433395,7,-,MIG1,433392,433292,433492
156,428443,428449,7,-,PNC1,428446,428346,428546
157,411364,411370,7,-,RPT6,411367,411267,411467
158,334753,334759,7,-,PAN2,334756,334656,334856
159,310392,310398,7,-,VPS73,310395,310295,310495
160,306527,306533,7,-,RMD9,306530,306430,306630
161,270150,270154,7,-,CWC23,270152,270052,270252
162,269757,269763,7,-,RSM23,269760,269660,269860
163,180527,180533,7,-,XRN1,180530,180430,180630
164,165833,165839,7,-,TOS3,165836,165736,165936
165,55894,55900,7,-,MTO1,55897,55797,55997
166,55972,55978,7,-,MTO1,55975,55875,56075
167,560196,560202,7,-,ACB1,560199,560099,560299
168,589678,589684,7,-,TFC4,589681,589581,589781
169,627718,627724,7,-,ART5,627721,627621,627821
170,700166,700172,7,-,VOA1,700169,700069,700269
171,959117,959122,7,-,PHO81,959120,959020,959220
172,974373,974379,7,-,PFK1,974376,974276,974476
173,999238,999244,7,-,PUP2,999241,999141,999341
174,1004281,1004287,7,-,COQ6,1004284,1004184,1004384
175,1026170,1026176,7,-,FOL2,1026173,1026073,1026273
176,1026568,1026574,7,-,FOL2,1026571,1026471,1026671
177,1026881,1026887,7,-,HUA1,1026884,1026784,1026984
178,1052189,1052195,7,-,PXR1,1052192,1052092,1052292
179,56321,56327,8,+,RIM4,56324,56224,56424
180,39953,39959,8,+,ECM29,39956,39856,40056
181,129377,129383,8,+,VPS29,129380,129280,129480
182,138626,138632,8,+,YSC83,138629,138529,138729
183,143769,143775,8,+,YHR020W,143772,143672,143872
184,179977,179983,8,+,BRL1,179980,179880,180080
185,341813,341819,8,+,TOM71,341816,341716,341916
186,498980,498986,8,+,RPN10,498983,498883,499083
187,208406,208412,8,+,YHR050W-A,208409,208309,208509
188,208607,208613,8,+,YHR050W-A,208610,208510,208710
189,84224,84230,8,-,ETP1,84227,84127,84327
190,39953,39959,8,-,GOS1,39956,39856,40056
191,138626,138632,8,-,YSC84,138629,138529,138729
192,143769,143775,8,-,DED81,143772,143672,143872
193,148970,148976,8,-,RPS27B,148973,148873,149073
194,164850,164856,8,-,RPN1,164853,164753,164953
195,219237,219243,8,-,CPR2,219240,219140,219340
196,289193,289199,8,-,HXT4,289196,289096,289296
197,341813,341819,8,-,DMA1,341816,341716,341916
198,498980,498986,8,-,NBL1,498983,498883,499083
199,292109,292115,9,+,ULP2,292112,292012,292212
200,254588,254594,9,+,GPP1,254591,254491,254691
201,249330,249336,9,+,VHR1,249333,249233,249433
202,83198,83204,9,+,CCT2,83201,83101,83301
203,292109,292115,9,-,BCY1,292112,292012,292212
204,254588,254594,9,-,YIL055C,254591,254491,254691
205,249330,249336,9,-,RGI2,249333,249233,249433
206,238084,238090,9,-,YIL067C,238087,237987,238187
207,232576,232582,9,-,RPS24B,232579,232479,232679
208,220813,220819,9,-,RPN2,220816,220716,220916
209,83198,83204,9,-,SSL2,83201,83101,83301
210,42368,42374,9,-,POT1,42371,42271,42471
211,435045,435051,10,+,PRE3,435048,434948,435148
212,378644,378650,10,+,SNX4,378647,378547,378747
213,355379,355385,10,+,YJL045W,355382,355282,355482
214,236975,236981,10,+,LSB6,236978,236878,237078
215,231245,231251,10,+,MEF2,231248,231148,231348
216,196007,196013,10,+,ASF1,196010,195910,196110
217,97549,97555,10,+,CPS1,97552,97452,97652
218,445261,445267,10,+,APL1,445264,445164,445364
219,609454,609460,10,+,SFC1,609457,609357,609557
220,647170,647176,10,+,ATP2,647173,647073,647273
221,607806,607812,10,+,RPL43B,607809,607709,607909
222,292029,292035,10,+,YJL077W-B,292032,291932,292132
223,292587,292593,10,+,YJL077W-B,292590,292490,292690
224,316659,316665,10,+,COA3,316662,316562,316762
225,435045,435051,10,-,OST1,435048,434948,435148
226,374566,374572,10,-,NUP192,374569,374469,374669
227,316659,316665,10,-,MRPL8,316662,316562,316762
228,236975,236981,10,-,GSH1,236978,236878,237078
229,231245,231251,10,-,GSM1,231248,231148,231348
230,195177,195183,10,-,NCA3,195180,195080,195280
231,445261,445267,10,-,SAG1,445264,445164,445364
232,486460,486466,10,-,RBH2,486463,486363,486563
233,517873,517879,10,-,POL32,517876,517776,517976
234,647170,647176,10,-,JHD2,647173,647073,647273
235,408362,408368,11,+,PUT3,408365,408265,408465
236,355539,355545,11,+,MMO1,355542,355442,355642
237,220236,220242,11,+,SBA1,220239,220139,220339
238,174060,174066,11,+,RPT1,174063,173963,174163
239,75692,75698,11,+,MIA40,75695,75595,75795
240,39034,39040,11,+,UBA1,39037,38937,39137
241,518850,518856,11,+,UTH1,518853,518753,518953
242,615323,615329,11,+,PTR2,615326,615226,615426
243,655678,655684,11,+,YKR104W,655681,655581,655781
244,174060,174066,11,+,YKL145W-A,174063,173963,174163
245,408362,408368,11,-,ATP7,408365,408265,408465
246,338989,338995,11,-,DEF1,338992,338892,339092
247,75692,75698,11,-,YKT6,75695,75595,75795
248,475953,475959,11,-,YKR018C,475956,475856,476056
249,147687,147693,12,+,DNM1,147690,147590,147790
250,65359,65365,12,+,YLL037W,65362,65262,65462
251,29627,29633,12,+,YCT1,29630,29530,29730
252,29705,29711,12,+,YCT1,29708,29608,29808
253,23387,23393,12,+,YLL058W,23390,23290,23490
254,324401,324407,12,+,SUL2,324404,324304,324504
255,370501,370507,12,+,YLR112W,370504,370404,370604
256,370725,370731,12,+,YLR112W,370728,370628,370828
257,514992,514998,12,+,SAM1,514995,514895,515095
258,548838,548844,12,+,YKE2,548841,548741,548941
259,665573,665579,12,+,LCB5,665576,665476,665676
260,732355,732361,12,+,MET17,732358,732258,732458
261,764581,764587,12,+,NKP2,764584,764484,764684
262,839611,839617,12,+,ATG33,839614,839514,839714
263,897758,897764,12,+,RPS29A,897761,897661,897861
264,902831,902837,12,+,ECM19,902834,902734,902934
265,965668,965674,12,+,DCK1,965671,965571,965771
266,814170,814176,12,+,YLR342W-A,814173,814073,814273
267,112224,112230,12,-,DPS1,112227,112127,112327
268,65359,65365,12,-,UBI4,65362,65262,65462
269,49126,49132,12,-,RPL8B,49129,49029,49229
270,36971,36977,12,-,AQY2,36974,36874,37074
271,36971,36977,12,-,YLL053C,36974,36874,37074
272,29627,29633,12,-,YLL056C,29630,29530,29730
273,29705,29711,12,-,YLL056C,29708,29608,29808
274,23387,23393,12,-,YLL059C,23390,23290,23490
275,201682,201688,12,-,ADE16,201685,201585,201785
276,234615,234621,12,-,PDC1,234618,234518,234718
277,370501,370507,12,-,CCW12,370504,370404,370604
278,370725,370731,12,-,CCW12,370728,370628,370828
279,514992,514998,12,-,YLR179C,514995,514895,515095
280,548838,548844,12,-,PBA1,548841,548741,548941
281,626915,626921,12,-,MAP1,626918,626818,627018
282,665573,665579,12,-,HSP60,665576,665476,665676
283,764581,764587,12,-,CDC3,764584,764484,764684
284,839611,839617,12,-,ILV5,839614,839514,839714
285,897758,897764,12,-,REH1,897761,897661,897861
286,902831,902837,12,-,STE23,902834,902734,902934
287,924960,924966,12,-,DUS3,924963,924863,925063
288,965668,965674,12,-,RPN13,965671,965571,965771
289,253622,253628,13,+,YAP1,253625,253525,253725
290,243497,243503,13,+,UBX2,243500,243400,243600
291,178290,178296,13,+,GSF2,178293,178193,178393
292,51023,51029,13,+,ZDS2,51026,50926,51126
293,9888,9894,13,+,YML131W,9891,9791,9991
294,272023,272029,13,+,MIX17,272026,271926,272126
295,284023,284029,13,+,ADI1,284026,283926,284126
296,453633,453639,13,+,UTP15,453636,453536,453736
297,458020,458026,13,+,SNZ1,458023,457923,458123
298,558710,558716,13,+,LDO45,558713,558613,558813
299,558710,558716,13,+,LDO16,558713,558613,558813
300,861597,861603,13,+,PRC1,861600,861500,861700
301,262701,262707,13,-,GLO1,262704,262604,262804
302,178290,178296,13,-,RSE1,178293,178193,178393
303,131885,131891,13,-,COG8,131888,131788,131988
304,86853,86859,13,-,PRE8,86856,86756,86956
305,51023,51029,13,-,COQ5,51026,50926,51126
306,21747,21753,13,-,PGA3,21750,21650,21850
307,272023,272029,13,-,CDC5,272026,271926,272126
308,431844,431850,13,-,ISF1,431847,431747,431947
309,453633,453639,13,-,AIP1,453636,453536,453736
310,458020,458026,13,-,SNO1,458023,457923,458123
311,558710,558716,13,-,TIF34,558713,558613,558813
312,861597,861603,13,-,LCB1,861600,861500,861700
313,253622,253628,13,-,MIN4,253625,253525,253725
314,479402,479408,14,+,NIS1,479405,479305,479505
315,447264,447270,14,+,APP1,447267,447167,447367
316,370245,370251,14,+,EAF7,370248,370148,370348
317,342325,342331,14,+,CUZ1,342328,342228,342428
318,233785,233791,14,+,ADE12,233788,233688,233888
319,210179,210185,14,+,YNL234W,210182,210082,210282
320,174728,174734,14,+,RAD50,174731,174631,174831
321,119187,119193,14,+,BOR1,119190,119090,119290
322,91679,91685,14,+,SEC21,91682,91582,91782
323,665274,665280,14,+,ARE2,665277,665177,665377
324,687495,687501,14,+,ABZ1,687498,687398,687598
325,479402,479408,14,-,TPM1,479405,479305,479505
326,447264,447270,14,-,YNL095C,447267,447167,447367
327,370245,370251,14,-,NAM9,370248,370148,370348
328,349881,349887,14,-,PGA2,349884,349784,349984
329,342325,342331,14,-,NSG2,342328,342228,342428
330,233785,233791,14,-,POP1,233788,233688,233888
331,198159,198165,14,-,ZWF1,198162,198062,198262
332,174728,174734,14,-,NRD1,174731,174631,174831
333,719110,719116,14,-,BRE5,719113,719013,719213
334,763352,763358,14,-,BSC5,763355,763255,763455
335,687495,687501,14,-,HUB1,687498,687398,687598
336,304533,304539,15,+,PLB3,304536,304436,304636
337,255230,255236,15,+,PRE6,255233,255133,255333
338,40173,40179,15,+,FRE7,40176,40076,40276
339,412510,412516,15,+,IRC23,412513,412413,412613
340,446883,446889,15,+,CYT1,446886,446786,446986
341,472207,472213,15,+,BUD21,472210,472110,472310
342,544865,544871,15,+,RPT5,544868,544768,544968
343,710206,710212,15,+,PEX27,710209,710109,710309
344,722863,722869,15,+,DED1,722866,722766,722966
345,813812,813818,15,+,GCD1,813815,813715,813915
346,943513,943519,15,+,VMA4,943516,943416,943616
347,996451,996457,15,+,TFB6,996454,996354,996554
348,1049210,1049216,15,+,AMF1,1049213,1049113,1049313
349,304533,304539,15,-,HTZ1,304536,304436,304636
350,202612,202618,15,-,RTG1,202615,202515,202715
351,39134,39140,15,-,YOL153C,39137,39037,39237
352,340067,340073,15,-,SGT2,340070,339970,340170
353,391544,391550,15,-,HMS1,391547,391447,391647
354,427415,427421,15,-,TMC1,427418,427318,427518
355,427469,427475,15,-,TMC1,427472,427372,427572
356,446883,446889,15,-,YNG1,446886,446786,446986
357,544865,544871,15,-,RPO31,544868,544768,544968
358,671035,671041,15,-,GAC1,671038,670938,671138
359,682250,682256,15,-,GSP2,682253,682153,682353
360,701494,701500,15,-,THI72,701497,701397,701597
361,701552,701558,15,-,THI72,701555,701455,701655
362,807371,807377,15,-,SEC63,807374,807274,807474
363,813812,813818,15,-,RPT4,813815,813715,813915
364,943513,943519,15,-,MIP1,943516,943416,943616
365,1018868,1018874,15,-,PRE10,1018871,1018771,1018971
366,255230,255236,15,-,YOL038C-A,255233,255133,255333
367,520389,520395,16,+,SWI1,520392,520292,520492
368,520495,520501,16,+,SWI1,520498,520398,520598
369,506580,506586,16,+,RAD1,506583,506483,506683
370,361713,361719,16,+,ATG21,361716,361616,361816
371,98774,98780,16,+,YAR1,98777,98677,98877
372,610223,610229,16,+,YME1,610226,610126,610326
373,732194,732200,16,+,PRE2,732197,732097,732297
374,742302,742308,16,+,RPN7,742305,742205,742405
375,744349,744355,16,+,GLD1,744352,744252,744452
376,754441,754447,16,+,RGC1,754444,754344,754544
377,758568,758574,16,+,RRG8,758571,758471,758671
378,520389,520395,16,-,IRC15,520392,520292,520492
379,520495,520501,16,-,IRC15,520498,520398,520598
380,506580,506586,16,-,MET12,506583,506483,506683
381,453691,453697,16,-,SUR1,453694,453594,453794
382,338908,338914,16,-,PEX25,338911,338811,339011
383,337281,337287,16,-,YPL113C,337284,337184,337384
384,98774,98780,16,-,HSP82,98777,98677,98877
385,591411,591417,16,-,YPR015C,591414,591314,591514
386,610223,610229,16,-,EAF3,610226,610126,610326
387,732194,732200,16,-,RPL11A,732197,732097,732297
388,742302,742308,16,-,YTH1,742305,742205,742405
