,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
303,292152,292160,10,+,YJL077W-B,292156,292056,292256
304,316515,316523,10,+,COA3,316519,316419,316619
305,316515,316523,10,-,MRPL8,316519,316419,316619
306,314277,314285,10,-,YJL068C,314281,314181,314381
307,236592,236600,10,-,GSH1,236596,236496,236696
308,220733,220741,10,-,YJL107C,220737,220637,220837
309,211895,211903,10,-,GZF3,211899,211799,211999
310,195364,195372,10,-,NCA3,195368,195268,195468
311,136511,136519,10,-,INO1,136515,136415,136615
312,134603,134611,10,-,VPS35,134607,134507,134707
313,123186,123194,10,-,CIS3,123190,123090,123290
314,90423,90431,10,-,ATG27,90427,90327,90527
315,27474,27482,10,-,IMA5,27478,27378,27578
316,517868,517876,10,-,POL32,517872,517772,517972
317,573212,573220,10,-,OPI3,573216,573116,573316
318,573544,573552,10,-,OPI3,573548,573448,573648
319,573563,573571,10,-,OPI3,573567,573467,573667
320,639544,639552,10,-,RSM7,639548,639448,639648
321,639546,639554,10,-,RSM7,639550,639450,639650
322,317195,317203,11,+,MNR2,317199,317099,317299
323,272876,272884,11,+,MIF2,272880,272780,272980
324,271506,271514,11,+,CUE2,271510,271410,271610
325,219903,219911,11,+,SBA1,219907,219807,220007
326,213729,213737,11,+,DGR2,213733,213633,213833
327,205419,205427,11,+,YPK1,205423,205323,205523
328,203437,203445,11,+,PGM1,203441,203341,203541
329,154772,154780,11,+,APE2,154776,154676,154876
330,143364,143372,11,+,PIR3,143368,143268,143468
331,130558,130560,11,+,MRPL38,130559,130459,130659
332,109114,109122,11,+,RPL17A,109118,109018,109218
333,96431,96439,11,+,SPE1,96435,96335,96535
334,93830,93838,11,+,ASH1,93834,93734,93934
335,514376,514384,11,+,GAP1,514380,514280,514480
336,517996,518004,11,+,YKR041W,518000,517900,518100
337,630511,630519,11,+,PCK1,630515,630415,630615
338,258565,258573,11,+,CWP2,258569,258469,258669
339,382153,382161,11,-,IXR1,382157,382057,382257
340,382279,382287,11,-,IXR1,382283,382183,382383
341,317195,317203,11,-,YET1,317199,317099,317299
342,219903,219911,11,-,VPH2,219907,219807,220007
343,213729,213732,11,-,SRP21,213730,213630,213830
344,202043,202051,11,-,PMU1,202047,201947,202147
345,154772,154780,11,-,RCN1,154776,154676,154876
346,143364,143372,11,-,PIR1,143368,143268,143468
347,93830,93838,11,-,MTR2,93834,93734,93934
348,527853,527861,11,-,FMP46,527857,527757,527957
349,100687,100695,12,+,SPA2,100691,100591,100791
350,68415,68423,12,+,GRC3,68419,68319,68519
351,29778,29786,12,+,YCT1,29782,29682,29882
352,253465,253473,12,+,ERG3,253469,253369,253569
353,267035,267043,12,+,SPC3,267039,266939,267139
354,289822,289830,12,+,GAL2,289826,289726,289926
355,320232,320240,12,+,XDJ1,320236,320136,320336
356,320503,320511,12,+,XDJ1,320507,320407,320607
357,324699,324707,12,+,SUL2,324703,324603,324803
358,325038,325046,12,+,SUL2,325042,324942,325142
359,392540,392548,12,+,YLR125W,392544,392444,392644
360,408280,408288,12,+,CKI1,408284,408184,408384
361,418169,418177,12,+,NHA1,418173,418073,418273
362,424594,424602,12,+,PUT1,424598,424498,424698
363,510899,510907,12,+,YLR177W,510903,510803,511003
364,524529,524537,12,+,SKG3,524533,524433,524633
365,528139,528147,12,+,MDL1,528143,528043,528243
366,627029,627037,12,+,ERF2,627033,626933,627133
367,660029,660037,12,+,GSY2,660033,659933,660133
368,660334,660342,12,+,GSY2,660338,660238,660438
369,704591,704599,12,+,YLR283W,704595,704495,704695
370,704600,704608,12,+,YLR283W,704604,704504,704704
371,725730,725738,12,+,ECM38,725734,725634,725834
372,784001,784008,12,+,NMA1,784004,783904,784104
373,839805,839813,12,+,ATG33,839809,839709,839909
374,932163,932171,12,+,YLR407W,932167,932067,932267
375,932197,932205,12,+,YLR407W,932201,932101,932301
376,932522,932530,12,+,YLR407W,932526,932426,932626
377,954782,954787,12,+,VPS36,954784,954684,954884
378,1014359,1014367,12,+,MRPL4,1014363,1014263,1014463
379,1028611,1028619,12,+,RPL6B,1028615,1028515,1028715
380,388496,388504,12,+,YLR120W-A,388500,388400,388600
381,100687,100695,12,-,HIF1,100691,100591,100791
382,80267,80275,12,-,GPI13,80271,80171,80371
383,68415,68423,12,-,PRP19,68419,68319,68519
384,36966,36974,12,-,AQY2,36970,36870,37070
385,36966,36974,12,-,YLL053C,36970,36870,37070
386,29778,29786,12,-,YLL056C,29782,29682,29882
387,214939,214947,12,-,MLH2,214943,214843,215043
388,228681,228689,12,-,RIC1,228685,228585,228785
389,234378,234386,12,-,PDC1,234382,234282,234482
390,253465,253473,12,-,SPT8,253469,253369,253569
391,267035,267043,12,-,SND2,267039,266939,267139
392,320232,320240,12,-,ALT1,320236,320136,320336
393,320503,320511,12,-,ALT1,320507,320407,320607
394,329538,329546,12,-,GIS3,329542,329442,329642
395,388496,388504,12,-,YPS1,388500,388400,388600
396,408280,408288,12,-,USB1,408284,408184,408384
397,627029,627037,12,-,CDD1,627033,626933,627133
398,633398,633406,12,-,IRC20,633402,633302,633502
399,646676,646681,12,-,YLR255C,646678,646578,646778
400,704591,704599,12,-,YLR278C,704595,704495,704695
401,704600,704608,12,-,YLR278C,704604,704504,704704
402,725730,725738,12,-,YHC1,725734,725634,725834
403,784000,784008,12,-,TMA10,784004,783904,784104
404,822959,822967,12,-,CIS1,822963,822863,823063
405,837642,837650,12,-,TAL1,837646,837546,837746
406,839805,839813,12,-,ILV5,839809,839709,839909
407,932163,932171,12,-,RPL31B,932167,932067,932267
408,932197,932205,12,-,RPL31B,932201,932101,932301
409,954779,954783,12,-,PUN1,954781,954681,954881
410,954783,954787,12,-,YLR415C,954785,954685,954885
411,1028611,1028619,12,-,VMA6,1028615,1028515,1028715
412,1061219,1061227,12,-,YLR460C,1061223,1061123,1061323
413,1014359,1014367,12,-,LSM3,1014363,1014263,1014463
414,1013471,1013479,12,-,YLR437C-A,1013475,1013375,1013575
415,1013664,1013672,12,-,YLR437C-A,1013668,1013568,1013768
416,225706,225714,13,+,RPS17A,225710,225610,225810
417,178376,178380,13,+,GSF2,178378,178278,178478
418,170179,170187,13,+,SUR7,170183,170083,170283
419,159128,159136,13,+,SML1,159132,159032,159232
420,159290,159298,13,+,SML1,159294,159194,159394
421,31982,31990,13,+,NGL3,31986,31886,32086
422,283385,283393,13,+,ADI1,283389,283289,283489
423,287613,287621,13,+,HXT2,287617,287517,287717
424,321203,321211,13,+,MRPL3,321207,321107,321307
425,352543,352551,13,+,ARG80,352547,352447,352647
426,408336,408344,13,+,MOT3,408340,408240,408440
427,408839,408847,13,+,MOT3,408843,408743,408943
428,434458,434466,13,+,ADH3,434462,434362,434562
429,465245,465251,13,+,MUB1,465248,465148,465348
430,619698,619701,13,+,SPT21,619700,619600,619800
431,653431,653439,13,+,ICY1,653435,653335,653535
432,653652,653660,13,+,ICY1,653656,653556,653756
433,662296,662304,13,+,CLN1,662300,662200,662400
434,667432,667440,13,+,ERG2,667436,667336,667536
435,746111,746119,13,+,DFG5,746115,746015,746215
436,758880,758888,13,+,FAA4,758884,758784,758984
437,759316,759324,13,+,FAA4,759320,759220,759420
438,772837,772845,13,+,GTO3,772841,772741,772941
439,777866,777874,13,+,GFD1,777870,777770,777970
440,832223,832231,13,+,GPI12,832227,832127,832327
441,886577,886585,13,+,GAS1,886581,886481,886681
442,904608,904616,13,+,DIA1,904612,904512,904712
443,904631,904639,13,+,DIA1,904635,904535,904735
444,774456,774464,13,+,HOR7,774460,774360,774560
445,774533,774541,13,+,HOR7,774537,774437,774637
446,225706,225714,13,-,YML6,225710,225610,225810
447,178376,178381,13,-,RSE1,178378,178278,178478
448,170179,170187,13,-,YML053C,170183,170083,170283
449,119288,119296,13,-,HMG1,119292,119192,119392
450,99905,99913,13,-,TUB1,99909,99809,100009
451,100120,100128,13,-,TUB1,100124,100024,100224
452,91242,91250,13,-,RPM2,91246,91146,91346
453,283090,283098,13,-,PLB1,283094,282994,283194
454,283385,283393,13,-,PLB1,283389,283289,283489
455,306301,306309,13,-,SOK2,306305,306205,306405
456,321203,321211,13,-,MSS1,321207,321107,321307
457,343946,343954,13,-,MIH1,343950,343850,344050
458,352543,352551,13,-,ARA2,352547,352447,352647
459,445357,445365,13,-,VBA1,445361,445261,445461
460,465243,465251,13,-,YMR099C,465247,465147,465347
461,478009,478017,13,-,PGM2,478013,477913,478113
462,510670,510678,13,-,RPL15B,510674,510574,510774
463,584187,584195,13,-,DNF3,584191,584091,584291
464,584190,584198,13,-,DNF3,584194,584094,584294
465,599255,599263,13,-,CEP3,599259,599159,599359
466,667432,667440,13,-,RAD14,667436,667336,667536
467,756632,756640,13,-,ZRC1,756636,756536,756736
468,768425,768433,13,-,RKR1,768429,768329,768529
469,777866,777874,13,-,YMR253C,777870,777770,777970
470,826835,826843,13,-,ATR2,826839,826739,826939
471,758880,758888,13,-,COA6,758884,758784,758984
472,759316,759324,13,-,COA6,759320,759220,759420
473,653431,653439,13,-,YMR194C-A,653435,653335,653535
474,653652,653660,13,-,YMR194C-A,653656,653556,653756
475,653145,653153,13,-,CMC4,653149,653049,653249
476,779278,779286,13,-,COX7,779282,779182,779382
477,620011,620019,14,+,LST8,620015,619915,620115
478,602225,602233,14,+,PUB1,602229,602129,602329
479,574168,574176,14,+,SIW14,574172,574072,574272
480,542441,542449,14,+,LAP2,542445,542345,542545
481,525710,525718,14,+,VAC7,525714,525614,525814
482,456276,456284,14,+,RHO2,456280,456180,456380
483,447267,447275,14,+,APP1,447271,447171,447371
484,359420,359428,14,+,AAH1,359424,359324,359524
485,340216,340224,14,+,IGO1,340220,340120,340320
486,210160,210168,14,+,YNL234W,210164,210064,210264
487,187668,187676,14,+,SLA2,187672,187572,187772
488,112546,112554,14,+,CAF120,112550,112450,112650
489,112608,112616,14,+,CAF120,112612,112512,112712
490,68713,68721,14,+,CLA4,68717,68617,68817
491,664045,664053,14,+,RCF2,664049,663949,664149
492,736132,736140,14,+,MNT4,736136,736036,736236
493,691932,691940,14,+,EGO4,691936,691836,692036
494,692145,692153,14,+,EGO4,692149,692049,692249
495,620011,620019,14,-,SIS1,620015,619915,620115
496,570019,570027,14,-,YNL035C,570023,569923,570123
497,519029,519037,14,-,POR1,519033,518933,519133
498,498623,498631,14,-,FKH2,498627,498527,498727
499,495234,495242,14,-,RPL16B,495238,495138,495338
500,447267,447275,14,-,YNL095C,447271,447171,447371
501,440988,440996,14,-,RAS2,440992,440892,441092
502,441127,441135,14,-,RAS2,441131,441031,441231
503,441132,441140,14,-,RAS2,441136,441036,441236
504,426938,426946,14,-,LEU4,426942,426842,427042
505,350244,350252,14,-,PGA2,350248,350148,350348
506,310299,310307,14,-,MDG1,310303,310203,310403
507,220525,220533,14,-,URE2,220529,220429,220629
508,187668,187676,14,-,SUI1,187672,187572,187772
509,734666,734674,14,-,BIO4,734670,734570,734770
510,750147,750155,14,-,YNR064C,750151,750051,750251
511,750182,750190,14,-,YNR064C,750186,750086,750286
512,316238,316246,15,+,SIN3,316242,316142,316342
513,299312,299320,15,+,YOL014W,299316,299216,299416
514,299321,299329,15,+,YOL014W,299325,299225,299425
515,218792,218800,15,+,ARG1,218796,218696,218896
516,216754,216762,15,+,GPD2,216758,216658,216858
517,170621,170629,15,+,IRA2,170625,170525,170725
518,161836,161844,15,+,PHM7,161840,161740,161940
519,87348,87356,15,+,HRP1,87352,87252,87452
520,77460,77468,15,+,VPS68,77464,77364,77564
521,400243,400251,15,+,PEP12,400247,400147,400347
522,431887,431895,15,+,SGT1,431891,431791,431991
523,449171,449179,15,+,MSA1,449175,449075,449275
524,464701,464709,15,+,SGO1,464705,464605,464805
525,505471,505479,15,+,RPS7A,505475,505375,505575
526,522612,522620,15,+,LEU9,522616,522516,522716
