,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
79,1010809,1010817,7,-,RAD2,1010813,1010713,1010913
80,12892,12900,8,+,YHL044W,12896,12796,12996
81,12893,12901,8,+,YHL044W,12897,12797,12997
82,173058,173066,8,+,ERC1,173062,172962,173162
83,206199,206207,8,+,FSH1,206203,206103,206303
84,267249,267257,8,+,LRP1,267253,267153,267353
85,323191,323199,8,+,GRE3,323195,323095,323295
86,380160,380168,8,+,YHR140W,380164,380064,380264
87,406721,406729,8,+,LAM1,406725,406625,406825
88,422702,422710,8,+,MPC2,422706,422606,422806
89,462007,462015,8,+,OYE2,462011,461911,462111
90,502172,502180,8,+,YHR202W,502176,502076,502276
91,63043,63051,8,-,NPR3,63047,62947,63147
92,26795,26803,8,-,YHL037C,26799,26699,26899
93,173058,173066,8,-,RRM3,173062,172962,173162
94,267249,267257,8,-,LAM4,267253,267153,267353
95,292906,292914,8,-,HXT1,292910,292810,293010
96,297010,297018,8,-,HXT5,297014,296914,297114
97,380160,380168,8,-,SPS100,380164,380064,380264
98,422702,422710,8,-,YAP1801,422706,422606,422806
99,292461,292462,9,+,ULP2,292462,292362,292562
100,160617,160625,9,+,YIL108W,160621,160521,160721
101,142691,142699,9,+,HIS5,142695,142595,142795
102,36759,36767,9,+,SUC2,36763,36663,36863
103,295097,295105,9,+,YIL030W-A,295101,295001,295201
104,330596,330604,9,-,PDR11,330600,330500,330700
105,292461,292463,9,-,BCY1,292462,292362,292562
106,160617,160625,9,-,SEC24,160621,160521,160721
107,386649,386657,9,-,YIR018C-A,386653,386553,386753
108,323236,323244,10,+,BNA3,323240,323140,323340
109,220437,220445,10,+,IME2,220441,220341,220541
110,68975,68983,10,+,CDC6,68979,68879,69079
111,21535,21543,10,+,YJL218W,21539,21439,21639
112,533971,533974,10,+,BFA1,533972,533872,534072
113,651386,651394,10,+,RPS5,651390,651290,651490
114,703587,703595,10,+,HMS2,703591,703491,703691
115,607931,607939,10,+,RPL43B,607935,607835,608035
116,330275,330283,10,-,IKS1,330279,330179,330379
117,220437,220445,10,-,YJL107C,220441,220341,220541
118,101247,101255,10,-,TOH1,101251,101151,101351
119,68975,68983,10,-,ELO1,68979,68879,69079
120,455219,455227,10,-,TDH2,455223,455123,455323
121,518033,518041,10,-,POL32,518037,517937,518137
122,371569,371577,11,+,TUL1,371573,371473,371673
123,365161,365169,11,+,RGT1,365165,365065,365265
124,356327,356335,11,+,PHD1,356331,356231,356431
125,260735,260743,11,+,CWP1,260739,260639,260839
126,235865,235873,11,+,YKL107W,235869,235769,235969
127,203249,203257,11,+,PGM1,203253,203153,203353
128,143278,143286,11,+,PIR3,143282,143182,143382
129,53553,53561,11,+,EAP1,53557,53457,53657
130,589640,589648,11,+,MTD1,589644,589544,589744
131,327973,327981,11,-,FBA1,327977,327877,328077
132,150897,150905,11,-,KDX1,150901,150801,151001
133,151215,151223,11,-,KDX1,151219,151119,151319
134,143278,143286,11,-,PIR1,143282,143182,143382
135,45788,45796,11,-,STE6,45792,45692,45892
136,527831,527839,11,-,FMP46,527835,527735,527935
137,533618,533626,11,-,MRS4,533622,533522,533722
138,589640,589648,11,-,TRZ1,589644,589544,589744
139,368352,368360,12,+,AHP1,368356,368256,368456
140,368353,368361,12,+,AHP1,368357,368257,368457
141,392673,392681,12,+,YLR125W,392677,392577,392777
142,543508,543516,12,+,PWP1,543512,543412,543612
143,543509,543517,12,+,PWP1,543513,543413,543613
144,819284,819292,12,+,RPL26A,819288,819188,819388
145,830482,830490,12,+,LUG1,830486,830386,830586
146,855208,855216,12,+,RPS22B,855212,855112,855312
147,855247,855255,12,+,RPS22B,855251,855151,855351
148,63874,63882,12,-,VPS13,63878,63778,63978
149,275839,275847,12,-,XYL2,275843,275743,275943
150,368352,368360,12,-,YLR108C,368356,368256,368456
151,368353,368361,12,-,YLR108C,368357,368257,368457
152,448629,448637,12,-,RNH203,448633,448533,448733
153,543508,543516,12,-,NMT1,543512,543412,543612
154,543509,543517,12,-,NMT1,543513,543413,543613
155,582241,582249,12,-,UTP13,582245,582145,582345
156,697052,697060,12,-,DBP9,697056,696956,697156
157,830482,830490,12,-,NIT3,830486,830386,830586
158,243624,243632,13,+,UBX2,243628,243528,243728
159,217277,217281,13,+,USA1,217279,217179,217379
160,37838,37846,13,+,ATR1,37842,37742,37942
161,10006,10014,13,+,YML131W,10010,9910,10110
162,10007,10015,13,+,YML131W,10011,9911,10111
163,382469,382477,13,+,STV1,382473,382373,382573
164,401373,401381,13,+,SOV1,401377,401277,401477
165,449108,449116,13,+,YMR090W,449112,449012,449212
166,608303,608311,13,+,DDR48,608307,608207,608407
167,653359,653367,13,+,ICY1,653363,653263,653463
168,712208,712216,13,+,ERG8,712212,712112,712312
169,724580,724588,13,+,MTF1,724584,724484,724684
170,832197,832205,13,+,GPI12,832201,832101,832301
171,848551,848559,13,+,ABZ2,848555,848455,848655
172,863667,863675,13,+,LIP1,863671,863571,863771
173,608303,608311,13,+,YMR173W-A,608307,608207,608407
174,511064,511072,13,+,NCW1,511068,510968,511168
175,224254,224262,13,-,RPS18B,224258,224158,224358
176,303078,303086,13,-,ERG5,303082,302982,303182
177,347161,347169,13,-,MSN2,347165,347065,347265
178,475227,475228,13,-,YMR103C,475228,475128,475328
179,475227,475229,13,-,YMR103C,475228,475128,475328
180,589765,589773,13,-,MSS11,589769,589669,589869
181,724580,724588,13,-,TAF7,724584,724484,724684
182,912615,912623,13,-,ADH6,912619,912519,912719
183,653359,653367,13,-,YMR194C-A,653363,653263,653463
184,601248,601256,13,-,ALD3,601252,601152,601352
185,653043,653051,13,-,CMC4,653047,652947,653147
186,615691,615699,14,+,IDP3,615695,615595,615795
187,559529,559537,14,+,NCE103,559533,559433,559633
188,419952,419960,14,+,YAF9,419956,419856,420056
189,383196,383198,14,+,FAR11,383197,383097,383297
190,281906,281914,14,+,YNL190W,281910,281810,282010
191,112588,112596,14,+,CAF120,112592,112492,112692
192,23447,23455,14,+,EGT2,23451,23351,23551
193,559529,559537,14,-,IDH1,559533,559433,559633
194,442680,442688,14,-,PHO23,442684,442584,442784
195,349927,349935,14,-,PGA2,349931,349831,350031
196,348955,348963,14,-,RPC31,348959,348859,349059
197,266777,266785,14,-,GCR2,266781,266681,266881
198,23447,23455,14,-,MDJ2,23451,23351,23551
199,724489,724497,14,-,ESF2,724493,724393,724593
200,734367,734375,14,-,BIO4,734371,734271,734471
201,772066,772074,14,-,YNR071C,772070,771970,772170
202,772067,772075,14,-,YNR071C,772071,771971,772171
203,772301,772309,14,-,YNR071C,772305,772205,772405
204,776674,776682,14,-,MAN2,776678,776578,776778
205,244696,244704,15,+,PSK2,244700,244600,244800
206,234260,234268,15,+,GAL11,234264,234164,234364
207,147037,147045,15,+,MSH2,147041,146941,147141
208,83749,83757,15,+,TRM13,83753,83653,83853
209,55325,55333,15,+,RRP40,55329,55229,55429
210,43469,43477,15,+,GRE2,43473,43373,43573
211,43501,43509,15,+,GRE2,43505,43405,43605
212,43502,43510,15,+,GRE2,43506,43406,43606
213,388941,388949,15,+,CRS5,388945,388845,389045
214,494548,494556,15,+,ECM3,494552,494452,494652
215,521001,521009,15,+,RGS2,521005,520905,521105
216,797208,797216,15,+,SRL1,797212,797112,797312
217,797208,797216,15,+,YOR248W,797212,797112,797312
218,877902,877910,15,+,YOR300W,877906,877806,878006
219,923263,923271,15,+,YOR325W,923267,923167,923367
220,956130,956135,15,+,YOR338W,956132,956032,956232
221,1064643,1064651,15,+,YOR385W,1064647,1064547,1064747
222,234260,234268,15,-,SPE2,234264,234164,234364
223,116215,116223,15,-,WSC3,116219,116119,116319
224,55325,55333,15,-,RIB4,55329,55229,55429
225,566416,566424,15,-,ADE2,566420,566320,566520
226,701427,701435,15,-,THI72,701431,701331,701531
227,795608,795616,15,-,DGA1,795612,795512,795712
228,797208,797216,15,-,ENV9,797212,797112,797312
229,899982,899990,15,-,DGK1,899986,899886,900086
230,959645,959653,15,-,UBC11,959649,959549,959749
231,967957,967965,15,-,YOR342C,967961,967861,968061
232,995224,995232,15,-,MNE1,995228,995128,995328
233,877902,877910,15,-,MBF1,877906,877806,878006
234,432047,432055,16,+,ALD6,432051,431951,432151
235,375302,375310,16,+,GLR1,375306,375206,375406
236,667509,667517,16,+,SEC8,667513,667413,667613
237,739715,739723,16,+,ISR1,739719,739619,739819
238,842915,842923,16,+,CUR1,842919,842819,843019
239,225893,225901,16,-,COX10,225897,225797,225997
240,56325,56333,16,-,THI21,56329,56229,56429
241,566886,566894,16,-,HAL1,566890,566790,566990
242,569661,569669,16,-,ICL2,569665,569565,569765
243,739715,739723,16,-,COG4,739719,739619,739819
244,888027,888035,16,-,VPS4,888031,887931,888131
