,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
89,76836,76843,4,-,PRR2,76840,76740,76940
90,485972,485979,4,-,GCV1,485976,485876,486076
91,565819,565826,4,-,EMC10,565822,565722,565922
92,569030,569037,4,-,TGL2,569034,568934,569134
93,591680,591687,4,-,IPT1,591684,591584,591784
94,591749,591756,4,-,IPT1,591752,591652,591852
95,626241,626248,4,-,ILT1,626244,626144,626344
96,644039,644046,4,-,MSH6,644042,643942,644142
97,722030,722037,4,-,YDR133C,722034,721934,722134
98,722188,722195,4,-,YDR133C,722192,722092,722292
99,722030,722037,4,-,CCW22,722034,721934,722134
100,722188,722195,4,-,CCW22,722192,722092,722292
101,727957,727964,4,-,YCF1,727960,727860,728060
102,755463,755470,4,-,KGD2,755466,755366,755566
103,848064,848071,4,-,MSS116,848068,847968,848168
104,996248,996255,4,-,DIN7,996252,996152,996352
105,1165192,1165199,4,-,HXT3,1165196,1165096,1165296
106,1401540,1401547,4,-,UGO1,1401544,1401444,1401644
107,1411472,1411479,4,-,YDR476C,1411476,1411376,1411576
108,1497956,1497963,4,-,APA2,1497960,1497860,1498060
109,950441,950448,4,-,PRP28,950444,950344,950544
110,1233943,1233950,4,-,SDH6,1233946,1233846,1234046
111,97975,97982,5,+,YEL028W,97978,97878,98078
112,97994,98001,5,+,YEL028W,97998,97898,98098
113,56451,56458,5,+,AFG1,56454,56354,56554
114,221604,221611,5,+,YER034W,221608,221508,221708
115,225583,225590,5,+,PHM8,225586,225486,225686
116,243035,243042,5,+,SPO73,243038,242938,243138
117,349786,349793,5,+,RAD51,349790,349690,349890
118,505070,505077,5,+,CHD1,505074,504974,505174
119,526485,526492,5,+,RAD3,526488,526388,526588
120,548753,548760,5,+,DMC1,548756,548656,548856
121,250574,250581,5,+,ISD11,250578,250478,250678
122,97975,97982,5,-,BUD16,97978,97878,98078
123,97994,98001,5,-,BUD16,97998,97898,98098
124,56451,56458,5,-,MAK10,56454,56354,56554
125,51769,51776,5,-,POL5,51772,51672,51872
126,173532,173539,5,-,YER010C,173536,173436,173636
127,221604,221611,5,-,ZRG8,221608,221508,221708
128,225583,225590,5,-,ARB1,225586,225486,225686
129,246753,246760,5,-,SAP1,246756,246656,246856
130,248356,248363,5,-,CAJ1,248360,248260,248460
131,248568,248575,5,-,CAJ1,248572,248472,248672
132,349786,349793,5,-,PUP3,349790,349690,349890
133,431239,431246,5,-,PMD1,431242,431142,431342
134,333009,333016,5,-,SBH1,333012,332912,333112
135,551311,551318,5,-,SLO1,551314,551214,551414
136,106629,106636,6,+,HSP12,106632,106532,106732
137,28152,28159,6,+,ZNF1,28156,28056,28256
138,225123,225130,6,+,YFR034W-A,225126,225026,225226
139,106629,106636,6,-,MDJ1,106632,106532,106732
140,80327,80332,6,-,CAF16,80330,80230,80430
141,22994,23001,6,-,AQY3,22998,22898,23098
142,225123,225130,6,-,QCR6,225126,225026,225226
143,221697,221704,6,-,RPL2A,221700,221600,221800
144,222131,222138,6,-,RPL2A,222134,222034,222234
145,397981,397988,7,+,OLE1,397984,397884,398084
146,357229,357236,7,+,YGL081W,357232,357132,357332
147,317046,317053,7,+,USE1,317050,316950,317150
148,310893,310900,7,+,RPL28,310896,310796,310996
149,293128,293135,7,+,YGL114W,293132,293032,293232
150,206112,206119,7,+,RCK1,206116,206016,206216
151,197518,197525,7,+,SUT1,197522,197422,197622
152,197641,197648,7,+,SUT1,197644,197544,197744
153,95385,95392,7,+,MIG2,95388,95288,95488
154,31474,31481,7,+,RMR1,31478,31378,31578
155,523493,523500,7,+,YGR017W,523496,523396,523596
156,547407,547414,7,+,GSC2,547410,547310,547510
157,592888,592895,7,+,FMP48,592892,592792,592992
158,610043,610050,7,+,ERG25,610046,609946,610146
159,678226,678233,7,+,ASK10,678230,678130,678330
160,713180,713187,7,+,CLD1,713184,713084,713284
161,726757,726764,7,+,RPS23A,726760,726660,726860
162,726816,726823,7,+,RPS23A,726820,726720,726920
163,754230,754237,7,+,FHN1,754234,754134,754334
164,920004,920011,7,+,RPS0A,920008,919908,920108
165,932122,932129,7,+,CRM1,932126,932026,932226
166,942547,942554,7,+,AZR1,942550,942450,942650
167,942576,942583,7,+,AZR1,942580,942480,942680
168,959669,959676,7,+,YHB1,959672,959572,959772
169,977239,977244,7,+,MPC3,977242,977142,977342
170,1022328,1022335,7,+,YGR266W,1022332,1022232,1022432
171,1052337,1052344,7,+,YOR1,1052340,1052240,1052440
172,397981,397988,7,-,SDS23,397984,397884,398084
173,228465,228472,7,-,RPL9A,228468,228368,228568
174,557717,557724,7,-,YGR035C,557720,557620,557820
175,557871,557878,7,-,YGR035C,557874,557774,557974
176,592888,592895,7,-,YGR050C,592892,592792,592992
177,726757,726764,7,-,YGR117C,726760,726660,726860
178,726816,726823,7,-,YGR117C,726820,726720,726920
179,754230,754237,7,-,YGR130C,754234,754134,754334
180,766420,766427,7,-,TPO2,766424,766324,766524
181,942547,942554,7,-,HSV2,942550,942450,942650
182,942576,942583,7,-,HSV2,942580,942480,942680
183,958811,958818,7,-,PHO81,958814,958714,958914
184,977239,977245,7,-,YAP1802,977242,977142,977342
185,1021865,1021872,7,-,MES1,1021868,1021768,1021968
186,1022328,1022335,7,-,MES1,1022332,1022232,1022432
187,1052337,1052344,7,-,PXR1,1052340,1052240,1052440
188,1038895,1038902,7,-,EFG1,1038898,1038798,1038998
189,56349,56356,8,+,RIM4,56352,56252,56452
190,105418,105425,8,+,OSH7,105422,105322,105522
191,126330,126337,8,+,RPL27A,126334,126234,126434
192,174691,174698,8,+,YHR033W,174694,174594,174794
193,204360,204367,8,+,YHK8,204364,204264,204464
194,209440,209447,8,+,COX6,209444,209344,209544
195,316044,316051,8,+,KIC1,316048,315948,316148
196,341911,341918,8,+,TOM71,341914,341814,342014
197,361870,361877,8,+,FUR1,361874,361774,361974
198,393393,393400,8,+,IMP3,393396,393296,393496
199,397097,397104,8,+,PEX28,397100,397000,397200
200,459149,459156,8,+,STB5,459152,459052,459252
201,498960,498967,8,+,RPN10,498964,498864,499064
202,554162,554169,8,+,IMD2,554166,554066,554266
203,208844,208851,8,+,YHR050W-A,208848,208748,208948
204,126330,126337,8,-,TDA3,126334,126234,126434
205,131718,131725,8,-,ARD1,131722,131622,131822
206,167540,167547,8,-,DAP2,167544,167444,167644
207,316044,316051,8,-,BIG1,316048,315948,316148
208,341911,341918,8,-,DMA1,341914,341814,342014
209,393393,393400,8,-,MRPL6,393396,393296,393496
210,397097,397104,8,-,SKG6,397100,397000,397200
211,522002,522009,8,-,YHR210C,522006,521906,522106
212,123746,123753,8,-,YHR007C-A,123750,123650,123850
213,498960,498967,8,-,NBL1,498964,498864,499064
214,345491,345498,9,+,EPS1,345494,345394,345594
215,310587,310594,9,+,TIM44,310590,310490,310690
216,258457,258464,9,+,PCL7,258460,258360,258560
217,249253,249260,9,+,VHR1,249256,249156,249356
218,183466,183473,9,+,PRK1,183470,183370,183570
219,160586,160593,9,+,YIL108W,160590,160490,160690
220,130113,130120,9,+,POG1,130116,130016,130216
221,127903,127910,9,+,SIM1,127906,127806,128006
222,398444,398450,9,+,SEC11,398447,398347,398547
223,310587,310594,9,-,YKE4,310590,310490,310690
224,258457,258464,9,-,MMF1,258460,258360,258560
225,249253,249260,9,-,RGI2,249256,249156,249356
226,224862,224869,9,-,SPO22,224866,224766,224966
227,183466,183473,9,-,BMT5,183470,183370,183570
228,160586,160593,9,-,SEC24,160590,160490,160690
229,396291,396298,9,-,YIR020C,396294,396194,396394
230,414944,414951,9,-,DAL7,414948,414848,415048
231,336347,336354,9,-,EST3,336350,336250,336450
232,173729,173736,9,-,YIL102C-A,173732,173632,173832
233,386739,386746,9,-,YIR018C-A,386742,386642,386842
234,386835,386842,9,-,YIR018C-A,386838,386738,386938
235,377033,377040,10,+,IRC18,377036,376936,377136
236,355522,355529,10,+,YJL045W,355526,355426,355626
237,220811,220818,10,+,IME2,220814,220714,220914
238,204801,204808,10,+,MDV1,204804,204704,204904
239,31680,31687,10,+,YJL213W,31684,31584,31784
240,31687,31694,10,+,YJL213W,31690,31590,31790
241,22921,22928,10,+,REE1,22924,22824,23024
242,528573,528580,10,+,ISY1,528576,528476,528676
243,609192,609199,10,+,SFC1,609196,609096,609296
244,623149,623156,10,+,ADO1,623152,623052,623252
245,421772,421779,10,-,CCT8,421776,421676,421876
246,377033,377040,10,-,LOH1,377036,376936,377136
247,374422,374429,10,-,NUP192,374426,374326,374526
248,115762,115769,10,-,JJJ2,115766,115666,115866
249,109836,109843,10,-,HAL5,109840,109740,109940
250,27121,27128,10,-,IMA5,27124,27024,27224
251,528573,528580,10,-,UTR1,528576,528476,528676
252,542836,542843,10,-,YJR056C,542840,542740,542940
253,623149,623156,10,-,SOD1,623152,623052,623252
254,408346,408353,11,+,PUT3,408350,408250,408450
255,387382,387389,11,+,TCD2,387386,387286,387486
256,340822,340829,11,+,SFK1,340826,340726,340926
257,322824,322831,11,+,MSN4,322828,322728,322928
258,317475,317482,11,+,MNR2,317478,317378,317578
259,299258,299265,11,+,STB6,299262,299162,299362
260,282454,282461,11,+,TEF4,282458,282358,282558
261,231264,231271,11,+,HAP4,231268,231168,231368
262,179601,179608,11,+,SDH3,179604,179504,179704
263,171525,171532,11,+,AVT3,171528,171428,171628
264,166341,166348,11,+,MCR1,166344,166244,166444
265,122379,122386,11,+,SNU114,122382,122282,122482
266,46761,46768,11,+,CBT1,46764,46664,46864
267,14376,14383,11,+,COS9,14380,14280,14480
268,5818,5825,11,+,MCH2,5822,5722,5922
269,517828,517835,11,+,YKR041W,517832,517732,517932
270,582097,582104,11,+,ECM4,582100,582000,582200
271,626612,626619,11,+,ESL2,626616,626516,626716
272,630568,630575,11,+,PCK1,630572,630472,630672
273,635437,635444,11,+,BAS1,635440,635340,635540
274,258932,258939,11,+,CWP2,258936,258836,259036
275,408346,408353,11,-,ATP7,408350,408250,408450
276,382309,382316,11,-,IXR1,382312,382212,382412
277,340822,340829,11,-,ASK1,340826,340726,340926
278,336238,336245,11,-,OAR1,336242,336142,336342
279,321946,321953,11,-,YKL063C,321950,321850,322050
280,317475,317482,11,-,YET1,317478,317378,317578
281,282454,282461,11,-,RRP14,282458,282358,282558
282,171525,171532,11,-,SDH1,171528,171428,171628
283,166341,166348,11,-,NNR2,166344,166244,166444
284,151068,151075,11,-,KDX1,151072,150972,151172
285,122379,122386,11,-,TPO5,122382,122282,122482
286,115128,115135,11,-,STE3,115132,115032,115232
287,112769,112776,11,-,COY1,112772,112672,112872
288,89561,89568,11,-,PXA2,89564,89464,89664
289,45850,45857,11,-,STE6,45854,45754,45954
290,5818,5825,11,-,YKL222C,5822,5722,5922
291,451228,451234,11,-,MRPL13,451231,451131,451331
292,463490,463497,11,-,YKR011C,463494,463394,463594
293,513330,513337,11,-,KAE1,513334,513234,513434
294,525198,525205,11,-,PLN1,525202,525102,525302
295,605534,605541,11,-,TVP38,605538,605438,605638
296,635437,635444,11,-,UBP11,635440,635340,635540
297,49305,49312,12,+,FPS1,49308,49208,49408
298,17842,17849,12,+,MMP1,17846,17746,17946
299,289814,289821,12,+,GAL2,289818,289718,289918
300,322233,322240,12,+,GEP5,322236,322136,322336
301,380744,380751,12,+,MSL5,380748,380648,380848
302,399513,399520,12,+,DIP2,399516,399416,399616
303,427198,427205,12,+,DPH6,427202,427102,427302
304,510929,510936,12,+,YLR177W,510932,510832,511032
305,714950,714957,12,+,GUF1,714954,714854,715054
306,725548,725555,12,+,ECM38,725552,725452,725652
307,764682,764689,12,+,NKP2,764686,764586,764786
308,779045,779052,12,+,PEX30,779048,778948,779148
309,884907,884914,12,+,SMC6,884910,884810,885010
310,932124,932131,12,+,YLR407W,932128,932028,932228
311,388334,388341,12,+,YLR120W-A,388338,388238,388438
312,49305,49312,12,-,RPL8B,49308,49208,49408
313,17842,17849,12,-,MHT1,17846,17746,17946
314,157772,157779,12,-,CMS1,157776,157676,157876
315,201631,201638,12,-,ADE16,201634,201534,201734
316,223938,223945,12,-,PAU23,223942,223842,224042
317,388334,388341,12,-,YPS1,388338,388238,388438
318,500970,500977,12,-,UPS2,500974,500874,501074
319,593085,593092,12,-,ADY4,593088,592988,593188
320,607607,607614,12,-,BNA5,607610,607510,607710
321,607611,607618,12,-,BNA5,607614,607514,607714
322,704271,704278,12,-,YLR278C,704274,704174,704374
323,714950,714957,12,-,MEC3,714954,714854,715054
324,725548,725555,12,-,YHC1,725552,725452,725652
325,737779,737786,12,-,ACO1,737782,737682,737882
326,764682,764689,12,-,CDC3,764686,764586,764786
327,779045,779052,12,-,CWC24,779048,778948,779148
328,822830,822837,12,-,CIS1,822834,822734,822934
329,822913,822920,12,-,CIS1,822916,822816,823016
330,884907,884914,12,-,NAM2,884910,884810,885010
331,922268,922275,12,-,BDF1,922272,922172,922372
332,932124,932131,12,-,RPL31B,932128,932028,932228
333,1028071,1028078,12,-,VMA6,1028074,1027974,1028174
334,146195,146202,13,+,RPS1B,146198,146098,146298
335,26199,26206,13,+,GTR1,26202,26102,26302
336,26653,26660,13,+,GTR1,26656,26556,26756
337,272074,272081,13,+,MIX17,272078,271978,272178
338,287648,287655,13,+,HXT2,287652,287552,287752
339,314855,314862,13,+,FMS1,314858,314758,314958
340,337657,337664,13,+,ARP9,337660,337560,337760
341,653663,653670,13,+,ICY1,653666,653566,653766
342,831760,831767,13,+,GPI12,831764,831664,831864
343,854731,854738,13,+,GOT1,854734,854634,854834
344,774470,774477,13,+,HOR7,774474,774374,774574
345,774540,774547,13,+,HOR7,774544,774444,774644
346,511101,511108,13,+,NCW1,511104,511004,511204
347,192250,192257,13,-,RRN11,192254,192154,192354
348,192332,192339,13,-,RRN11,192336,192236,192436
349,192532,192539,13,-,RRN11,192536,192436,192636
350,146195,146202,13,-,TEM1,146198,146098,146298
351,124395,124402,13,-,RPL6A,124398,124298,124498
352,91317,91324,13,-,RPM2,91320,91220,91420
353,26199,26206,13,-,PHO84,26202,26102,26302
354,272074,272081,13,-,CDC5,272078,271978,272178
355,282898,282905,13,-,PLB1,282902,282802,283002
356,303045,303052,13,-,ERG5,303048,302948,303148
357,306332,306339,13,-,SOK2,306336,306236,306436
358,347230,347237,13,-,MSN2,347234,347134,347334
359,477919,477926,13,-,PGM2,477922,477822,478022
360,624396,624403,13,-,YMR181C,624400,624300,624500
361,671456,671463,13,-,INP1,671460,671360,671560
362,756718,756725,13,-,ZRC1,756722,756622,756822
363,831760,831767,13,-,CAT8,831764,831664,831864
364,867472,867479,13,-,ADE4,867476,867376,867576
365,912377,912384,13,-,ADH6,912380,912280,912480
366,653663,653670,13,-,YMR194C-A,653666,653566,653766
367,606028,606035,14,+,HEF3,606032,605932,606132
368,602352,602359,14,+,PUB1,602356,602256,602456
369,525893,525900,14,+,VAC7,525896,525796,525996
370,427255,427262,14,+,MET4,427258,427158,427358
371,331027,331034,14,+,RPL42A,331030,330930,331130
372,289305,289312,14,+,UBP10,289308,289208,289408
373,281749,281756,14,+,YNL190W,281752,281652,281852
374,259020,259027,14,+,SPS19,259024,258924,259124
375,251749,251756,14,+,SSB2,251752,251652,251852
376,122331,122338,14,+,TOF1,122334,122234,122434
377,122525,122532,14,+,TOF1,122528,122428,122628
378,23363,23370,14,+,EGT2,23366,23266,23466
379,733814,733821,14,+,BIO3,733818,733718,733918
380,116643,116647,14,+,YNL277W-A,116645,116545,116745
381,569893,569900,14,-,YNL035C,569896,569796,569996
382,519097,519104,14,-,POR1,519100,519000,519200
383,362799,362806,14,-,YNL140C,362802,362702,362902
384,301468,301475,14,-,RHO5,301472,301372,301572
385,217454,217461,14,-,PDR16,217458,217358,217558
386,217589,217596,14,-,PDR16,217592,217492,217692
387,198310,198317,14,-,ZWF1,198314,198214,198414
388,122331,122338,14,-,GOR1,122334,122234,122434
389,122525,122532,14,-,GOR1,122528,122428,122628
390,23363,23370,14,-,MDJ2,23366,23266,23466
391,694863,694870,14,-,MRPS12,694866,694766,694966
392,733814,733821,14,-,BIO5,733818,733718,733918
393,745599,745606,14,-,PUL3,745602,745502,745702
394,771936,771943,14,-,YNR071C,771940,771840,772040
395,304415,304422,15,+,PLB3,304418,304318,304518
396,244557,244564,15,+,PSK2,244560,244460,244660
397,128790,128797,15,+,PKH2,128794,128694,128894
398,55246,55253,15,+,RRP40,55250,55150,55350
399,431830,431837,15,+,SGT1,431834,431734,431934
400,468081,468088,15,+,UFE1,468084,467984,468184
401,472134,472141,15,+,BUD21,472138,472038,472238
402,472488,472495,15,+,BUD21,472492,472392,472592
403,487107,487114,15,+,YVC1,487110,487010,487210
404,520751,520758,15,+,RGS2,520754,520654,520854
405,530976,530983,15,+,CEX1,530980,530880,531080
406,586488,586495,15,+,SFL1,586492,586392,586592
407,586543,586550,15,+,SFL1,586546,586446,586646
408,642250,642257,15,+,DDP1,642254,642154,642354
409,642621,642628,15,+,DDP1,642624,642524,642724
410,662102,662109,15,+,HEM15,662106,662006,662206
411,818699,818706,15,+,DSE3,818702,818602,818802
412,825779,825786,15,+,PAC1,825782,825682,825882
413,908936,908943,15,+,FAA1,908940,908840,909040
414,989569,989576,15,+,CIN1,989572,989472,989672
415,1010039,1010046,15,+,HAP5,1010042,1009942,1010142
416,1010465,1010472,15,+,VTS1,1010468,1010368,1010568
417,1073968,1073975,15,+,YOR389W,1073972,1073872,1074072
418,304415,304422,15,-,HTZ1,304418,304318,304518
419,233846,233853,15,-,SPE2,233850,233750,233950
420,55246,55253,15,-,RIB4,55250,55150,55350
421,32130,32137,15,-,HPF1,32134,32034,32234
422,342803,342810,15,-,SLG1,342806,342706,342906
423,384832,384839,15,-,CIN5,384836,384736,384936
424,391771,391778,15,-,HMS1,391774,391674,391874
425,427655,427662,15,-,TMC1,427658,427558,427758
426,431830,431837,15,-,NOB1,431834,431734,431934
427,468081,468088,15,-,CDC21,468084,467984,468184
428,487107,487114,15,-,TCB1,487110,487010,487210
429,586488,586495,15,-,RUP1,586492,586392,586592
430,586543,586550,15,-,RUP1,586546,586446,586646
431,618714,618721,15,-,ATG40,618718,618618,618818
432,642250,642257,15,-,YRR1,642254,642154,642354
433,642621,642628,15,-,YRR1,642624,642524,642724
434,662102,662109,15,-,ALE1,662106,662006,662206
435,672476,672483,15,-,SYC1,672480,672380,672580
436,682794,682801,15,-,GSP2,682798,682698,682898
437,901440,901447,15,-,RPL20B,901444,901344,901544
438,968184,968191,15,-,YOR342C,968188,968088,968288
439,968379,968386,15,-,YOR342C,968382,968282,968482
440,989569,989574,15,-,PUT4,989572,989472,989672
441,1010039,1010046,15,-,SNX3,1010042,1009942,1010142
442,1028784,1028791,15,-,RPS12,1028788,1028688,1028888
443,539121,539128,16,+,CHL1,539124,539024,539224
444,469386,469393,16,+,NOP4,469390,469290,469490
445,418224,418231,16,+,UBP16,418228,418128,418328
446,339607,339614,16,+,CAR1,339610,339510,339710
447,297176,297183,16,+,ISU1,297180,297080,297280
448,297260,297267,16,+,ISU1,297264,297164,297364
449,281849,281856,16,+,RPL33A,281852,281752,281952
450,271139,271146,16,+,ATG5,271142,271042,271242
451,264664,264671,16,+,RRD2,264668,264568,264768
452,203070,203077,16,+,CTI6,203074,202974,203174
453,203132,203139,16,+,CTI6,203136,203036,203236
454,147379,147386,16,+,CBP3,147382,147282,147482
455,114955,114962,16,+,USV1,114958,114858,115058
456,40558,40565,16,+,DIP5,40562,40462,40662
457,628776,628783,16,+,CSR2,628780,628680,628880
458,770829,770836,16,+,CLB2,770832,770732,770932
459,822037,822044,16,+,ASN1,822040,821940,822140
460,834440,834447,16,+,PIN3,834444,834344,834544
461,870119,870126,16,+,MMS1,870122,870022,870222
462,930860,930867,16,+,YPR196W,930864,930764,930964
463,539121,539128,16,-,RQC2,539124,539024,539224
464,321068,321075,16,-,TFB2,321072,320972,321172
465,297176,297183,16,-,GIP3,297180,297080,297280
466,297260,297267,16,-,GIP3,297264,297164,297364
467,291220,291227,16,-,UME1,291224,291124,291324
468,264664,264671,16,-,RAD53,264668,264568,264768
469,243052,243059,16,-,SVS1,243056,242956,243156
470,203070,203077,16,-,RTT10,203074,202974,203174
471,203132,203139,16,-,RTT10,203136,203036,203236
472,584175,584182,16,-,YPR011C,584178,584078,584278
473,697032,697039,16,-,OPY2,697036,696936,697136
474,718558,718565,16,-,NVJ2,718562,718462,718662
475,719017,719024,16,-,NVJ2,719020,718920,719120
476,812959,812966,16,-,MEP3,812962,812862,813062
477,822037,822044,16,-,NOC4,822040,821940,822140
478,828688,828695,16,-,YPR148C,828692,828592,828792
479,870119,870126,16,-,TIF3,870122,870022,870222
480,876753,876760,16,-,MRP2,876756,876656,876856
481,927910,927917,16,-,OPT2,927914,927814,928014
