,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
56,1420998,1421005,4,-,CWC21,1421002,1420902,1421102
57,1517933,1517940,4,-,IRC4,1517936,1517836,1518036
58,101632,101639,5,+,SNU13,101636,101536,101736
59,42726,42733,5,+,PCM1,42730,42630,42830
60,33728,33735,5,+,NPR2,33732,33632,33832
61,27407,27414,5,+,SIT1,27410,27310,27510
62,13560,13567,5,+,RMD6,13564,13464,13664
63,274350,274357,5,+,FCY21,274354,274254,274454
64,289218,289225,5,+,RRT13,289222,289122,289322
65,363913,363920,5,+,SSA4,363916,363816,364016
66,400932,400939,5,+,SCS2,400936,400836,401036
67,39791,39798,5,-,CIN8,39794,39694,39894
68,33728,33735,5,-,CAN1,33732,33632,33832
69,27172,27179,5,-,YEL067C,27176,27076,27276
70,173640,173647,5,-,YER010C,173644,173544,173744
71,268202,268209,5,-,FCY2,268206,268106,268306
72,287286,287293,5,-,ICL1,287290,287190,287390
73,400932,400939,5,-,AVT6,400936,400836,401036
74,437995,438002,5,-,YER134C,437998,437898,438098
75,42726,42733,5,-,SOM1,42730,42630,42830
76,136105,136112,6,-,MSH4,136108,136008,136208
77,55174,55181,6,-,ACT1,55178,55078,55278
78,438940,438947,7,+,RPL30,438944,438844,439044
79,398088,398095,7,+,OLE1,398092,397992,398192
80,398296,398303,7,+,OLE1,398300,398200,398400
81,230182,230186,7,+,TIP20,230184,230084,230284
82,159499,159501,7,+,ATG1,159500,159400,159600
83,91889,91896,7,+,NCS6,91892,91792,91992
84,76282,76289,7,+,VRG4,76286,76186,76386
85,23769,23776,7,+,HXK2,23772,23672,23872
86,601419,601426,7,+,RSC1,601422,601322,601522
87,643787,643793,7,+,TOM20,643790,643690,643890
88,741788,741795,7,+,YGR125W,741792,741692,741892
89,1012246,1012253,7,+,TNA1,1012250,1012150,1012350
90,1021987,1021994,7,+,YGR266W,1021990,1021890,1022090
91,438940,438947,7,-,RPL24A,438944,438844,439044
92,398088,398095,7,-,SDS23,398092,397992,398192
93,398296,398303,7,-,SDS23,398300,398200,398400
94,230182,230187,7,-,RRT6,230184,230084,230284
95,156592,156599,7,-,STR3,156596,156496,156696
96,643788,643793,7,-,SLX9,643790,643690,643890
97,855096,855103,7,-,OKP1,855100,855000,855200
98,859737,859744,7,-,QCR9,859740,859640,859840
99,963832,963839,7,-,SPG1,963836,963736,963936
100,1021987,1021994,7,-,MES1,1021990,1021890,1022090
101,26160,26167,8,+,MUP3,26164,26064,26264
102,105761,105768,8,+,OSH7,105764,105664,105864
103,181788,181795,8,+,PUT2,181792,181692,181892
104,195175,195182,8,+,YHR045W,195178,195078,195278
105,316262,316269,8,+,KIC1,316266,316166,316366
106,380435,380442,8,+,YHR140W,380438,380338,380538
107,385181,385188,8,+,DSE2,385184,385084,385284
108,441847,441854,8,+,DBP8,441850,441750,441950
109,502250,502257,8,+,YHR202W,502254,502154,502354
110,502297,502304,8,+,YHR202W,502300,502200,502400
111,74572,74579,8,-,DUR3,74576,74476,74676
112,62635,62642,8,-,NPR3,62638,62538,62738
113,25732,25739,8,-,CBP2,25736,25636,25836
114,195175,195182,8,-,DOG1,195178,195078,195278
115,316262,316269,8,-,BIG1,316266,316166,316366
116,380435,380442,8,-,SPS100,380438,380338,380538
117,471588,471595,8,-,YHR182C-A,471592,471492,471692
118,348828,348835,9,+,CFD1,348832,348732,348932
119,343778,343785,9,+,YIA6,343782,343682,343882
120,271019,271026,9,+,PIG2,271022,270922,271122
121,155003,155010,9,+,COX5B,155006,154906,155106
122,139134,139141,9,+,RHO3,139138,139038,139238
123,139204,139211,9,+,RHO3,139208,139108,139308
124,139376,139383,9,+,RHO3,139380,139280,139480
125,415779,415786,9,+,MGA2,415782,415682,415882
126,348828,348835,9,-,BET1,348832,348732,348932
127,343778,343785,9,-,NAS2,343782,343682,343882
128,238064,238071,9,-,YIL067C,238068,237968,238168
129,199482,199489,9,-,AVT7,199486,199386,199586
130,34963,34970,9,-,NIT1,34966,34866,35066
131,34963,34970,9,-,YIL165C,34966,34866,35066
132,415779,415786,9,-,DAL3,415782,415682,415882
133,436446,436453,9,-,YIR042C,436450,436350,436550
134,236985,236992,10,+,LSB6,236988,236888,237088
135,195902,195909,10,+,ASF1,195906,195806,196006
136,191556,191563,10,+,YJL118W,191560,191460,191660
137,36806,36813,10,+,PEX2,36810,36710,36910
138,436197,436204,10,+,AVT1,436200,436100,436300
139,445596,445603,10,+,APL1,445600,445500,445700
140,559305,559312,10,+,TOR1,559308,559208,559408
141,623262,623269,10,+,ADO1,623266,623166,623366
142,719317,719324,10,+,DAL5,719320,719220,719420
143,391168,391175,10,-,VPS53,391172,391072,391272
144,236985,236992,10,-,GSH1,236988,236888,237088
145,217341,217348,10,-,UTP10,217344,217244,217444
146,211734,211741,10,-,GZF3,211738,211638,211838
147,100954,100961,10,-,TOH1,100958,100858,101058
148,36806,36813,10,-,OPT1,36810,36710,36910
149,27219,27226,10,-,IMA5,27222,27122,27322
150,27383,27390,10,-,IMA5,27386,27286,27486
151,445170,445177,10,-,SAG1,445174,445074,445274
152,459530,459537,10,-,YJR011C,459534,459434,459634
153,486300,486307,10,-,RBH2,486304,486204,486404
154,559305,559312,10,-,ARP3,559308,559208,559408
155,623262,623269,10,-,SOD1,623266,623166,623366
156,322874,322881,11,+,MSN4,322878,322778,322978
157,317345,317352,11,+,MNR2,317348,317248,317448
158,514514,514521,11,+,GAP1,514518,514418,514618
159,521771,521778,11,+,UIP5,521774,521674,521874
160,615350,615357,11,+,PTR2,615354,615254,615454
161,655452,655459,11,+,YKR104W,655456,655356,655556
162,308550,308557,11,+,YKL068W-A,308554,308454,308654
163,317345,317352,11,-,YET1,317348,317248,317448
164,490421,490428,11,-,GCN3,490424,490324,490524
165,521771,521778,11,-,SHB17,521774,521674,521874
166,533610,533617,11,-,MRS4,533614,533514,533714
167,29642,29649,12,+,YCT1,29646,29546,29746
168,168859,168866,12,+,LOT6,168862,168762,168962
169,325067,325074,12,+,SUL2,325070,324970,325170
170,392494,392501,12,+,YLR125W,392498,392398,392598
171,840010,840017,12,+,ATG33,840014,839914,840114
172,893595,893597,12,+,VAC14,893596,893496,893696
173,1043455,1043462,12,+,FMP27,1043458,1043358,1043558
174,46512,46519,12,-,YBT1,46516,46416,46616
175,29642,29649,12,-,YLL056C,29646,29546,29746
176,154028,154035,12,-,YLR001C,154032,153932,154132
177,201759,201766,12,-,ADE16,201762,201662,201862
178,395643,395644,12,-,YLR126C,395644,395544,395744
179,738018,738025,12,-,ACO1,738022,737922,738122
180,823007,823014,12,-,CIS1,823010,822910,823110
181,840010,840017,12,-,ILV5,840014,839914,840114
182,893595,893598,12,-,IKI3,893596,893496,893696
183,893595,893598,12,-,SWC7,893596,893496,893696
184,1011329,1011334,12,-,ECM30,1011332,1011232,1011432
185,1043455,1043462,12,-,RIF2,1043458,1043358,1043558
186,109343,109350,12,-,COX19,109346,109246,109446
187,159316,159323,13,+,SML1,159320,159220,159420
188,275901,275908,13,+,TAF4,275904,275804,276004
189,290757,290764,13,+,CLU1,290760,290660,290860
190,483803,483810,13,+,ILV2,483806,483706,483906
191,494940,494941,13,+,FOL3,494940,494840,495040
192,504886,504893,13,+,ASI1,504890,504790,504990
193,856921,856928,13,+,JNM1,856924,856824,857024
194,253064,253071,13,-,ERG6,253068,252968,253168
195,13654,13661,13,-,ERO1,13658,13558,13758
196,282933,282940,13,-,PLB1,282936,282836,283036
197,305918,305925,13,-,SOK2,305922,305822,306022
198,431507,431514,13,-,ISF1,431510,431410,431610
199,494940,494942,13,-,MED11,494941,494841,495041
200,851622,851623,13,-,HAS1,851622,851522,851722
201,856921,856928,13,-,HER2,856924,856824,857024
202,434738,434745,14,+,AVT4,434742,434642,434842
203,381004,381011,14,+,NRK1,381008,380908,381108
204,381208,381215,14,+,NRK1,381212,381112,381312
205,357123,357127,14,+,MEP2,357125,357025,357225
206,647294,647301,14,+,URK1,647298,647198,647398
207,442907,442914,14,-,PHO23,442910,442810,443010
208,381004,381011,14,-,CPT1,381008,380908,381108
209,381208,381215,14,-,CPT1,381212,381112,381312
210,310562,310569,14,-,MDG1,310566,310466,310666
211,250572,250579,14,-,MRX7,250576,250476,250676
212,145302,145307,14,-,IST1,145304,145204,145404
213,111154,111161,14,-,ERG24,111158,111058,111258
214,104260,104267,14,-,MRPL10,104264,104164,104364
215,647294,647301,14,-,PRP2,647298,647198,647398
216,762874,762881,14,-,BSC5,762878,762778,762978
217,194147,194154,15,+,THP1,194150,194050,194250
218,52854,52861,15,+,NOP8,52858,52758,52958
219,44890,44897,15,+,DCP1,44894,44794,44994
220,331349,331356,15,+,YSP3,331352,331252,331452
221,333124,333131,15,+,UTP23,333128,333028,333228
222,441334,441341,15,+,CKA2,441338,441238,441438
223,449226,449233,15,+,MSA1,449230,449130,449330
224,494590,494597,15,+,ECM3,494594,494494,494694
225,530748,530755,15,+,CEX1,530752,530652,530852
226,611438,611445,15,+,MRPL23,611442,611342,611542
227,611637,611644,15,+,MRPL23,611640,611540,611740
228,770720,770727,15,+,WTM1,770724,770624,770824
229,837622,837629,15,+,MOD5,837626,837526,837726
230,853311,853318,15,+,YOR289W,853314,853214,853414
231,925234,925241,15,+,MYO2,925238,925138,925338
232,943542,943549,15,+,VMA4,943546,943446,943646
233,135482,135489,15,+,YOL097W-A,135486,135386,135586
234,136091,136098,15,-,SDD3,136094,135994,136194
235,52854,52861,15,-,CTR9,52858,52758,52958
236,39302,39309,15,-,YOL153C,39306,39206,39406
237,384871,384878,15,-,CIN5,384874,384774,384974
238,421775,421782,15,-,RAT1,421778,421678,421878
239,441334,441341,15,-,SLD7,441338,441238,441438
240,611438,611445,15,-,SMP3,611442,611342,611542
241,611637,611644,15,-,SMP3,611640,611540,611740
242,830810,830817,15,-,VPH1,830814,830714,830914
243,853311,853318,15,-,MPD1,853314,853214,853414
244,925234,925241,15,-,FRT1,925238,925138,925338
245,943542,943549,15,-,MIP1,943546,943446,943646
246,1043494,1043501,15,-,GDH1,1043498,1043398,1043598
247,493080,493087,16,+,TRM44,493084,492984,493184
248,486365,486372,16,+,YPL034W,486368,486268,486468
249,150407,150414,16,+,LEA1,150410,150310,150510
250,641603,641610,16,+,GLN1,641606,641506,641706
251,878068,878075,16,+,JIP5,878072,877972,878172
252,493080,493087,16,-,PHO85,493084,492984,493184
253,335775,335782,16,-,BEM3,335778,335678,335878
254,277828,277835,16,-,NOP53,277832,277732,277932
255,214410,214417,16,-,CUP9,214414,214314,214514
256,150407,150414,16,-,THI6,150410,150310,150510
257,730279,730286,16,-,YPR099C,730282,730182,730382
258,927341,927348,16,-,OPT2,927344,927244,927444
