,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
493,301372,301380,14,-,RHO5,301376,301276,301476
494,270621,270629,14,-,WHI3,270625,270525,270725
495,264627,264635,14,-,NNR1,264631,264531,264731
496,218893,218901,14,-,ELA1,218897,218797,218997
497,175222,175230,14,-,NRD1,175226,175126,175326
498,122491,122499,14,-,GOR1,122495,122395,122595
499,19605,19613,14,-,RPD3,19609,19509,19709
500,652016,652024,14,-,PHO91,652020,651920,652120
501,652129,652137,14,-,PHO91,652133,652033,652233
502,652247,652255,14,-,PHO91,652251,652151,652351
503,772159,772167,14,-,YNR071C,772163,772063,772263
504,776686,776694,14,-,MAN2,776690,776590,776790
505,228175,228183,15,+,PSH1,228179,228079,228279
506,216806,216814,15,+,GPD2,216810,216710,216910
507,193926,193934,15,+,THP1,193930,193830,194030
508,181656,181657,15,+,AVO1,181656,181556,181756
509,165536,165544,15,+,ATG34,165540,165440,165640
510,79704,79712,15,+,RPL25,79708,79608,79808
511,73951,73959,15,+,ALR1,73955,73855,74055
512,55378,55386,15,+,RRP40,55382,55282,55482
513,43400,43408,15,+,GRE2,43404,43304,43504
514,5793,5801,15,+,BDS1,5797,5697,5897
515,343185,343193,15,+,TIR4,343189,343089,343289
516,367210,367218,15,+,YOR019W,367214,367114,367314
517,405568,405576,15,+,CKB2,405572,405472,405672
518,467785,467793,15,+,UFE1,467789,467689,467889
519,471646,471654,15,+,RTS2,471650,471550,471750
520,487306,487314,15,+,YVC1,487310,487210,487410
521,560393,560401,15,+,RGA1,560397,560297,560497
522,577848,577856,15,+,BAG7,577852,577752,577952
523,577888,577896,15,+,BAG7,577892,577792,577992
524,578125,578133,15,+,BAG7,578129,578029,578229
525,631834,631842,15,+,PET123,631838,631738,631938
526,656993,657001,15,+,DCS2,656997,656897,657097
527,797252,797260,15,+,SRL1,797256,797156,797356
