,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
119,63875,63882,12,-,VPS13,63878,63778,63978
120,202994,203001,12,-,RPL15A,202998,202898,203098
121,368354,368361,12,-,YLR108C,368358,368258,368458
122,448630,448637,12,-,RNH203,448634,448534,448734
123,548941,548948,12,-,PBA1,548944,548844,549044
124,582242,582249,12,-,UTP13,582246,582146,582346
125,830482,830489,12,-,NIT3,830486,830386,830586
126,924922,924929,12,-,DUS3,924926,924826,925026
127,954729,954736,12,-,PUN1,954732,954632,954832
128,1028030,1028037,12,-,VMA6,1028034,1027934,1028134
129,217277,217281,13,+,USA1,217279,217179,217379
130,382469,382476,13,+,STV1,382472,382372,382572
131,401374,401381,13,+,SOV1,401378,401278,401478
132,608303,608310,13,+,DDR48,608306,608206,608406
133,701451,701458,13,+,GUA1,701454,701354,701554
134,712209,712216,13,+,ERG8,712212,712112,712312
135,832198,832205,13,+,GPI12,832202,832102,832302
136,874693,874700,13,+,UBP15,874696,874596,874796
137,608303,608310,13,+,YMR173W-A,608306,608206,608406
138,262776,262783,13,-,GLO1,262780,262680,262880
139,347161,347168,13,-,MSN2,347164,347064,347264
140,701451,701458,13,-,SKY1,701454,701354,701554
141,768165,768172,13,-,RKR1,768168,768068,768268
142,874693,874700,13,-,ADH2,874696,874596,874796
143,912616,912623,13,-,ADH6,912620,912520,912720
144,601249,601256,13,-,ALD3,601252,601152,601352
145,653043,653050,13,-,CMC4,653046,652946,653146
146,615691,615698,14,+,IDP3,615694,615594,615794
147,602263,602270,14,+,PUB1,602266,602166,602366
148,546774,546781,14,+,BOP3,546778,546678,546878
149,383196,383197,14,+,FAR11,383196,383096,383296
150,380968,380975,14,+,NRK1,380972,380872,381072
151,374784,374791,14,+,KRE33,374788,374688,374888
152,259374,259381,14,+,SPS19,259378,259278,259478
153,23447,23454,14,+,EGT2,23450,23350,23550
154,690098,690105,14,+,SOL1,690102,690002,690202
155,739266,739273,14,+,FRE4,739270,739170,739370
156,569982,569989,14,-,YNL035C,569986,569886,570086
157,442681,442688,14,-,PHO23,442684,442584,442784
158,380968,380975,14,-,CPT1,380972,380872,381072
159,374784,374791,14,-,FYV6,374788,374688,374888
160,348956,348963,14,-,RPC31,348960,348860,349060
161,266777,266784,14,-,GCR2,266780,266680,266880
162,23447,23454,14,-,MDJ2,23450,23350,23550
163,734368,734375,14,-,BIO4,734372,734272,734472
164,772068,772075,14,-,YNR071C,772072,771972,772172
165,772301,772308,14,-,YNR071C,772304,772204,772404
166,776674,776681,14,-,MAN2,776678,776578,776778
167,244697,244704,15,+,PSK2,244700,244600,244800
168,234260,234267,15,+,GAL11,234264,234164,234364
169,147038,147045,15,+,MSH2,147042,146942,147142
170,55326,55333,15,+,RRP40,55330,55230,55430
171,388802,388809,15,+,CRS5,388806,388706,388906
172,521001,521008,15,+,RGS2,521004,520904,521104
173,797208,797215,15,+,SRL1,797212,797112,797312
174,797208,797215,15,+,YOR248W,797212,797112,797312
175,877902,877909,15,+,YOR300W,877906,877806,878006
176,908660,908667,15,+,FAA1,908664,908564,908764
177,908680,908687,15,+,FAA1,908684,908584,908784
178,956130,956134,15,+,YOR338W,956132,956032,956232
179,989272,989279,15,+,CIN1,989276,989176,989376
180,234260,234267,15,-,SPE2,234264,234164,234364
181,116215,116222,15,-,WSC3,116218,116118,116318
182,93103,93110,15,-,RPS19A,93106,93006,93206
183,55326,55333,15,-,RIB4,55330,55230,55430
184,430138,430145,15,-,VHS3,430142,430042,430242
185,566416,566423,15,-,ADE2,566420,566320,566520
186,701427,701434,15,-,THI72,701430,701330,701530
187,745500,745507,15,-,SAS5,745504,745404,745604
188,797208,797215,15,-,ENV9,797212,797112,797312
189,989272,989279,15,-,PUT4,989276,989176,989376
190,877902,877909,15,-,MBF1,877906,877806,878006
191,908660,908667,15,-,YOR316C-A,908664,908564,908764
192,908680,908687,15,-,YOR316C-A,908684,908584,908784
193,432048,432055,16,+,ALD6,432052,431952,432152
194,375303,375310,16,+,GLR1,375306,375206,375406
195,130044,130049,16,+,FMP40,130046,129946,130146
196,739715,739722,16,+,ISR1,739718,739618,739818
197,829340,829347,16,+,NCE102,829344,829244,829444
198,842915,842922,16,+,CUR1,842918,842818,843018
199,56326,56333,16,-,THI21,56330,56230,56430
200,569661,569668,16,-,ICL2,569664,569564,569764
201,739715,739722,16,-,COG4,739718,739618,739818
